clustered_label,0,1,2
6579,1.0,1.0,0.0
6579,1.0,1.0,0.0
3900,0.0,0.0,0.0
6370,0.0,0.0,0.0
6350,0.0,0.0,0.0
2100,0.0,0.0,0.0
6579,1.0,0.0,0.0
6579,1.0,0.0,0.0
6579,1.0,1.0,0.0
3900,1.0,0.0,0.0
6370,1.0,0.0,0.0
6579,0.0,0.0,0.0
6370,1.0,1.0,0.0
3900,1.0,0.0,0.0
3900,1.0,1.0,0.0
3900,1.0,0.0,0.0
3900,1.0,0.0,0.0
6579,1.0,0.0,0.0
6579,1.0,1.0,0.0
6579,1.0,0.0,0.0
3900,1.0,0.0,0.0
1900,0.0,0.0,0.0
1544,0.0,0.0,0.0
1520,1.0,0.0,0.0
1520,1.0,1.0,0.0
1520,0.0,0.0,0.0
1520,0.0,0.0,0.0
1544,1.0,1.0,0.0
1544,0.0,0.0,0.0
2100,1.0,1.0,0.0
1544,0.0,0.0,0.0
3700,1.0,0.0,0.0
3700,1.0,1.0,0.0
3900,1.0,1.0,0.0
3700,0.0,0.0,0.0
3700,1.0,1.0,0.0
3700,1.0,1.0,0.0
1542,1.0,1.0,0.0
1542,1.0,1.0,0.0
1542,0.0,0.0,0.0
1542,1.0,1.0,1.0
1542,1.0,1.0,0.0
1900,1.0,1.0,0.0
1544,1.0,0.0,0.0
1544,1.0,1.0,0.0
1900,0.0,0.0,0.0
1900,0.0,0.0,0.0
1543,1.0,1.0,1.0
1900,1.0,1.0,0.0
1543,1.0,0.0,0.0
6579,1.0,0.0,0.0
1543,0.0,0.0,0.0
1900,1.0,1.0,1.0
1544,1.0,0.0,0.0
1544,0.0,0.0,0.0
1900,1.0,1.0,0.0
3900,1.0,0.0,0.0
1544,1.0,1.0,0.0
1548,0.0,0.0,0.0
1548,1.0,1.0,1.0
1548,1.0,1.0,0.0
1548,1.0,1.0,1.0
6620,1.0,1.0,0.0
1548,1.0,1.0,1.0
1548,1.0,1.0,1.0
1548,1.0,1.0,1.0
1544,1.0,1.0,0.0
1548,1.0,1.0,1.0
1409,1.0,0.0,0.0
6659,0.0,0.0,0.0
1409,1.0,1.0,1.0
1409,1.0,1.0,1.0
1409,1.0,1.0,1.0
1739,1.0,1.0,1.0
6659,1.0,1.0,1.0
6659,1.0,1.0,0.0
1409,1.0,1.0,1.0
1409,1.0,1.0,0.0
6659,0.0,0.0,0.0
6659,1.0,1.0,0.0
1409,0.0,0.0,0.0
1739,1.0,1.0,0.0
1544,0.0,0.0,0.0
1739,0.0,0.0,0.0
1739,1.0,1.0,0.0
1739,1.0,1.0,1.0
6659,1.0,1.0,0.0
1544,1.0,1.0,1.0
6659,0.0,0.0,0.0
6659,1.0,1.0,0.0
6659,0.0,0.0,0.0
6659,1.0,0.0,0.0
6659,1.0,1.0,0.0
6659,1.0,1.0,1.0
6659,1.0,1.0,0.0
6659,0.0,0.0,0.0
6659,1.0,0.0,0.0
6659,1.0,1.0,0.0
1739,1.0,1.0,0.0
6659,0.0,0.0,0.0
6659,1.0,1.0,0.0
1739,1.0,1.0,0.0
6659,0.0,0.0,0.0
6659,0.0,0.0,0.0
1739,0.0,0.0,0.0
6659,0.0,0.0,0.0
1739,1.0,1.0,1.0
6659,1.0,1.0,0.0
1739,0.0,0.0,0.0
6659,1.0,1.0,0.0
1739,0.0,0.0,0.0
1739,1.0,0.0,0.0
6659,0.0,0.0,0.0
