0,1,2,3,clustered_label
1.0,3.0,4.0,1.0,1341
2.0,3.0,2.0,1.0,2321
2.0,3.0,2.0,1.0,2321
3.0,3.0,1.0,1.0,3311
1.0,4.0,6.0,2.0,1462
1.0,4.0,3.0,0.0,1430
2.0,4.0,1.0,2.0,2412
3.0,3.0,1.0,0.0,3310
3.0,3.0,2.0,3.0,3323
2.0,1.0,2.0,2.0,2122
2.0,3.0,3.0,1.0,2331
1.0,3.0,4.0,2.0,1342
2.0,3.0,2.0,1.0,2321
1.0,3.0,3.0,2.0,1332
2.0,3.0,2.0,1.0,2321
3.0,3.0,2.0,1.0,3321
2.0,3.0,3.0,2.0,2332
0.0,3.0,3.0,1.0,0331
0.0,3.0,4.0,1.0,0341
2.0,4.0,3.0,1.0,2431
2.0,3.0,3.0,1.0,2331
2.0,3.0,3.0,1.0,2331
1.0,4.0,2.0,1.0,1421
3.0,5.0,4.0,0.0,3540
3.0,5.0,1.0,0.0,3510
2.0,6.0,4.0,2.0,2642
3.0,3.0,0.0,1.0,3301
2.0,4.0,5.0,1.0,2451
3.0,4.0,2.0,2.0,3422
2.0,1.0,3.0,2.0,2132
1.0,4.0,3.0,0.0,1430
4.0,3.0,3.0,0.0,4330
3.0,4.0,2.0,0.0,3420
3.0,4.0,1.0,1.0,3411
2.0,5.0,5.0,2.0,2552
1.0,3.0,2.0,1.0,1321
1.0,3.0,4.0,2.0,1342
0.0,3.0,3.0,1.0,0331
2.0,4.0,4.0,0.0,2440
2.0,3.0,4.0,1.0,2341
0.0,5.0,5.0,2.0,0552
2.0,4.0,2.0,1.0,2421
3.0,4.0,1.0,2.0,3412
3.0,3.0,2.0,2.0,3322
2.0,3.0,2.0,2.0,2322
2.0,3.0,2.0,2.0,2322
1.0,4.0,3.0,0.0,1430
2.0,3.0,3.0,2.0,2332
3.0,3.0,4.0,1.0,3341
1.0,2.0,5.0,3.0,1253
1.0,2.0,1.0,2.0,1212
2.0,3.0,3.0,0.0,2330
2.0,3.0,2.0,1.0,2321
2.0,3.0,3.0,2.0,2332
2.0,3.0,4.0,3.0,2343
1.0,4.0,2.0,2.0,1422
2.0,2.0,2.0,2.0,2222
3.0,2.0,2.0,1.0,3221
2.0,3.0,5.0,4.0,2354
2.0,3.0,3.0,1.0,2331
2.0,3.0,0.0,1.0,2301
2.0,4.0,3.0,0.0,2430
2.0,3.0,2.0,1.0,2321
2.0,5.0,2.0,2.0,2522
3.0,2.0,1.0,2.0,3212
2.0,2.0,4.0,1.0,2241
1.0,2.0,3.0,0.0,1230
3.0,4.0,2.0,3.0,3423
1.0,2.0,2.0,2.0,1222
2.0,3.0,2.0,1.0,2321
2.0,3.0,4.0,1.0,2341
2.0,3.0,3.0,0.0,2330
1.0,4.0,4.0,2.0,1442
2.0,4.0,0.0,1.0,2401
1.0,0.0,4.0,2.0,1042
1.0,3.0,3.0,1.0,1331
2.0,3.0,3.0,1.0,2331
2.0,4.0,0.0,1.0,2401
2.0,3.0,0.0,1.0,2301
3.0,3.0,2.0,1.0,3321
3.0,3.0,2.0,2.0,3322
3.0,3.0,3.0,2.0,3332
2.0,3.0,3.0,0.0,2330
3.0,4.0,2.0,0.0,3420
3.0,3.0,3.0,1.0,3331
3.0,3.0,3.0,0.0,3330
2.0,3.0,3.0,3.0,2333
3.0,3.0,4.0,2.0,3342
3.0,2.0,1.0,3.0,3213
2.0,2.0,2.0,2.0,2222
3.0,4.0,2.0,0.0,3420
2.0,2.0,2.0,4.0,2224
1.0,0.0,2.0,3.0,1023
1.0,2.0,3.0,1.0,1231
1.0,5.0,1.0,1.0,1511
2.0,3.0,2.0,2.0,2322
3.0,3.0,2.0,0.0,3320
4.0,4.0,0.0,2.0,4402
3.0,2.0,2.0,2.0,3222
3.0,3.0,4.0,2.0,3342
3.0,2.0,2.0,1.0,3221
3.0,4.0,4.0,2.0,3442
1.0,3.0,2.0,1.0,1321
3.0,2.0,3.0,2.0,3232
1.0,3.0,3.0,0.0,1330
1.0,4.0,4.0,1.0,1441
2.0,4.0,2.0,1.0,2421
3.0,3.0,3.0,2.0,3332
2.0,3.0,3.0,1.0,2331
2.0,4.0,0.0,1.0,2401
3.0,4.0,2.0,2.0,3422
2.0,3.0,1.0,1.0,2311
5.0,3.0,0.0,0.0,5300
2.0,3.0,4.0,2.0,2342
1.0,4.0,2.0,1.0,1421
3.0,3.0,3.0,2.0,3332
3.0,3.0,4.0,2.0,3342
2.0,3.0,4.0,5.0,2345
1.0,3.0,4.0,1.0,1341
2.0,5.0,5.0,1.0,2551
1.0,3.0,2.0,1.0,1321
2.0,4.0,3.0,2.0,2432
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,1.0,2431
2.0,4.0,2.0,1.0,2421
3.0,4.0,3.0,1.0,3431
4.0,3.0,2.0,1.0,4321
3.0,4.0,3.0,3.0,3433
3.0,2.0,3.0,3.0,3233
1.0,4.0,2.0,3.0,1423
2.0,4.0,2.0,1.0,2421
4.0,3.0,3.0,1.0,4331
2.0,3.0,2.0,4.0,2324
4.0,2.0,3.0,2.0,4232
2.0,3.0,4.0,0.0,2340
2.0,3.0,3.0,2.0,2332
3.0,3.0,2.0,1.0,3321
4.0,3.0,2.0,2.0,4322
3.0,0.0,0.0,2.0,3002
2.0,3.0,3.0,2.0,2332
2.0,2.0,4.0,1.0,2241
1.0,3.0,3.0,1.0,1331
1.0,5.0,3.0,0.0,1530
3.0,4.0,1.0,4.0,3414
