0,1,2,3,clustered_label
2.0,3.0,4.0,1.0,2341
2.0,3.0,3.0,1.0,2331
1.0,3.0,2.0,2.0,1322
2.0,3.0,1.0,1.0,2311
1.0,3.0,4.0,1.0,1341
0.0,3.0,3.0,2.0,0332
2.0,3.0,3.0,0.0,2330
2.0,3.0,1.0,0.0,2310
2.0,4.0,1.0,2.0,2412
4.0,6.0,3.0,2.0,4632
3.0,2.0,3.0,2.0,3232
2.0,3.0,3.0,1.0,2331
2.0,3.0,4.0,2.0,2342
2.0,3.0,2.0,2.0,2322
1.0,3.0,3.0,1.0,1331
2.0,2.0,2.0,1.0,2221
3.0,3.0,4.0,0.0,3340
2.0,3.0,2.0,2.0,2322
2.0,3.0,3.0,1.0,2331
1.0,3.0,1.0,1.0,1311
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,2.0,2432
1.0,4.0,1.0,2.0,1412
2.0,4.0,5.0,3.0,2453
3.0,3.0,2.0,2.0,3322
2.0,3.0,5.0,0.0,2350
3.0,4.0,3.0,0.0,3430
1.0,2.0,3.0,4.0,1234
3.0,3.0,2.0,2.0,3322
2.0,3.0,2.0,3.0,2323
4.0,3.0,1.0,1.0,4311
2.0,4.0,4.0,3.0,2443
2.0,4.0,1.0,0.0,2410
2.0,3.0,1.0,1.0,2311
2.0,3.0,3.0,1.0,2331
1.0,3.0,1.0,2.0,1312
2.0,2.0,4.0,3.0,2243
2.0,2.0,1.0,0.0,2210
3.0,4.0,3.0,1.0,3431
1.0,3.0,5.0,3.0,1353
1.0,3.0,3.0,4.0,1334
0.0,3.0,3.0,2.0,0332
2.0,3.0,4.0,1.0,2341
2.0,3.0,3.0,0.0,2330
2.0,3.0,2.0,3.0,2323
2.0,4.0,4.0,1.0,2441
1.0,3.0,2.0,2.0,1322
2.0,3.0,2.0,1.0,2321
5.0,4.0,3.0,3.0,5433
1.0,4.0,3.0,1.0,1431
0.0,2.0,5.0,1.0,0251
1.0,5.0,2.0,2.0,1522
2.0,4.0,2.0,1.0,2421
1.0,3.0,4.0,3.0,1343
1.0,4.0,3.0,2.0,1432
1.0,3.0,2.0,1.0,1321
0.0,2.0,4.0,2.0,0242
2.0,3.0,1.0,2.0,2312
3.0,4.0,3.0,1.0,3431
3.0,3.0,3.0,1.0,3331
3.0,3.0,3.0,0.0,3330
1.0,3.0,2.0,0.0,1320
2.0,3.0,4.0,2.0,2342
2.0,3.0,4.0,3.0,2343
2.0,3.0,3.0,1.0,2331
2.0,2.0,3.0,1.0,2231
2.0,3.0,3.0,1.0,2331
3.0,3.0,3.0,1.0,3331
1.0,3.0,2.0,2.0,1322
2.0,2.0,3.0,1.0,2231
2.0,3.0,2.0,2.0,2322
3.0,3.0,2.0,0.0,3320
3.0,3.0,4.0,2.0,3342
2.0,2.0,1.0,1.0,2211
2.0,3.0,1.0,4.0,2314
2.0,3.0,4.0,3.0,2343
0.0,2.0,2.0,3.0,0223
3.0,2.0,2.0,1.0,3221
3.0,4.0,2.0,2.0,3422
3.0,5.0,3.0,2.0,3532
2.0,3.0,2.0,2.0,2322
3.0,2.0,3.0,0.0,3230
2.0,4.0,4.0,1.0,2441
2.0,4.0,3.0,1.0,2431
3.0,3.0,2.0,2.0,3322
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,2.0,2322
2.0,5.0,2.0,0.0,2520
3.0,5.0,2.0,2.0,3522
1.0,3.0,2.0,1.0,1321
2.0,3.0,3.0,2.0,2332
2.0,2.0,1.0,1.0,2211
3.0,5.0,4.0,1.0,3541
1.0,3.0,4.0,2.0,1342
2.0,3.0,3.0,4.0,2334
1.0,1.0,1.0,0.0,1110
3.0,4.0,2.0,2.0,3422
3.0,3.0,1.0,1.0,3311
2.0,3.0,1.0,1.0,2311
2.0,3.0,4.0,1.0,2341
1.0,3.0,2.0,3.0,1323
2.0,3.0,4.0,1.0,2341
1.0,4.0,3.0,4.0,1434
0.0,4.0,2.0,2.0,0422
1.0,3.0,4.0,2.0,1342
2.0,2.0,3.0,2.0,2232
1.0,2.0,2.0,1.0,1221
0.0,5.0,4.0,2.0,0542
2.0,5.0,2.0,1.0,2521
2.0,4.0,3.0,2.0,2432
3.0,3.0,2.0,0.0,3320
3.0,4.0,3.0,3.0,3433
3.0,3.0,2.0,2.0,3322
1.0,3.0,3.0,2.0,1332
2.0,3.0,1.0,1.0,2311
2.0,2.0,3.0,3.0,2233
1.0,2.0,2.0,1.0,1221
2.0,3.0,3.0,2.0,2332
1.0,4.0,2.0,0.0,1420
3.0,4.0,2.0,1.0,3421
1.0,3.0,3.0,1.0,1331
2.0,3.0,2.0,1.0,2321
2.0,4.0,3.0,0.0,2430
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,1.0,2321
2.0,4.0,2.0,0.0,2420
2.0,2.0,2.0,1.0,2221
5.0,3.0,0.0,1.0,5301
3.0,4.0,5.0,2.0,3452
2.0,3.0,4.0,2.0,2342
2.0,2.0,2.0,1.0,2221
3.0,3.0,1.0,3.0,3313
2.0,3.0,2.0,2.0,2322
3.0,3.0,3.0,1.0,3331
3.0,3.0,2.0,1.0,3321
3.0,4.0,3.0,1.0,3431
2.0,4.0,2.0,3.0,2423
3.0,2.0,0.0,1.0,3201
3.0,3.0,1.0,0.0,3310
3.0,3.0,4.0,0.0,3340
1.0,6.0,2.0,3.0,1623
1.0,4.0,4.0,2.0,1442
2.0,3.0,2.0,2.0,2322
3.0,2.0,1.0,1.0,3211
