0,1,2,3,clustered_label
2.0,2.0,1.0,2.0,2212
1.0,3.0,4.0,1.0,1341
2.0,4.0,3.0,2.0,2432
1.0,4.0,2.0,2.0,1422
1.0,2.0,3.0,1.0,1231
2.0,3.0,5.0,0.0,2350
2.0,4.0,1.0,1.0,2411
2.0,4.0,2.0,0.0,2420
3.0,3.0,2.0,1.0,3321
1.0,3.0,3.0,1.0,1331
2.0,4.0,2.0,2.0,2422
2.0,3.0,3.0,1.0,2331
2.0,3.0,3.0,0.0,2330
3.0,3.0,3.0,1.0,3331
2.0,4.0,3.0,0.0,2430
2.0,3.0,2.0,3.0,2323
2.0,3.0,2.0,0.0,2320
3.0,3.0,3.0,1.0,3331
1.0,3.0,2.0,0.0,1320
1.0,4.0,3.0,0.0,1430
2.0,4.0,3.0,0.0,2430
3.0,3.0,3.0,1.0,3331
2.0,3.0,2.0,3.0,2323
2.0,4.0,4.0,1.0,2441
1.0,3.0,4.0,1.0,1341
3.0,4.0,2.0,2.0,3422
2.0,4.0,1.0,1.0,2411
2.0,3.0,2.0,2.0,2322
3.0,3.0,4.0,1.0,3341
1.0,6.0,1.0,3.0,1613
2.0,3.0,3.0,1.0,2331
3.0,3.0,5.0,0.0,3350
3.0,3.0,4.0,0.0,3340
3.0,3.0,1.0,3.0,3313
0.0,5.0,3.0,2.0,0532
2.0,4.0,1.0,1.0,2411
4.0,4.0,4.0,1.0,4441
2.0,3.0,1.0,3.0,2313
3.0,1.0,4.0,1.0,3141
2.0,3.0,4.0,1.0,2341
2.0,4.0,3.0,1.0,2431
2.0,4.0,4.0,0.0,2440
3.0,4.0,1.0,2.0,3412
2.0,3.0,3.0,2.0,2332
3.0,3.0,1.0,0.0,3310
2.0,3.0,3.0,0.0,2330
2.0,4.0,3.0,1.0,2431
2.0,4.0,2.0,3.0,2423
3.0,4.0,3.0,2.0,3432
1.0,3.0,3.0,1.0,1331
3.0,3.0,3.0,2.0,3332
2.0,4.0,2.0,1.0,2421
4.0,3.0,3.0,1.0,4331
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,1.0,2321
1.0,5.0,2.0,1.0,1521
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,2.0,2322
3.0,3.0,3.0,1.0,3331
4.0,3.0,2.0,1.0,4321
2.0,3.0,0.0,1.0,2301
3.0,3.0,2.0,0.0,3320
2.0,4.0,3.0,2.0,2432
3.0,4.0,3.0,2.0,3432
2.0,3.0,2.0,1.0,2321
3.0,3.0,2.0,0.0,3320
2.0,5.0,3.0,1.0,2531
4.0,2.0,2.0,0.0,4220
2.0,4.0,3.0,1.0,2431
3.0,3.0,3.0,2.0,3332
1.0,3.0,4.0,1.0,1341
1.0,3.0,4.0,0.0,1340
3.0,4.0,3.0,2.0,3432
1.0,4.0,1.0,1.0,1411
1.0,4.0,3.0,2.0,1432
2.0,3.0,3.0,1.0,2331
2.0,2.0,3.0,2.0,2232
2.0,4.0,3.0,1.0,2431
2.0,4.0,3.0,0.0,2430
2.0,5.0,2.0,1.0,2521
2.0,3.0,3.0,1.0,2331
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,0.0,2430
2.0,3.0,2.0,1.0,2321
2.0,4.0,2.0,2.0,2422
3.0,3.0,3.0,3.0,3333
2.0,3.0,3.0,2.0,2332
2.0,4.0,4.0,1.0,2441
3.0,4.0,3.0,1.0,3431
3.0,3.0,3.0,1.0,3331
2.0,4.0,2.0,0.0,2420
1.0,3.0,3.0,1.0,1331
3.0,2.0,3.0,1.0,3231
2.0,3.0,3.0,0.0,2330
2.0,3.0,3.0,2.0,2332
1.0,3.0,2.0,0.0,1320
4.0,3.0,3.0,2.0,4332
2.0,4.0,2.0,2.0,2422
2.0,3.0,2.0,1.0,2321
3.0,3.0,4.0,0.0,3340
2.0,4.0,3.0,1.0,2431
3.0,3.0,2.0,1.0,3321
2.0,4.0,3.0,0.0,2430
3.0,3.0,4.0,0.0,3340
2.0,3.0,4.0,1.0,2341
1.0,3.0,3.0,1.0,1331
1.0,4.0,3.0,1.0,1431
4.0,3.0,3.0,4.0,4334
0.0,4.0,2.0,0.0,0420
3.0,4.0,0.0,3.0,3403
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,3.0,2323
2.0,2.0,3.0,1.0,2231
2.0,3.0,3.0,0.0,2330
3.0,2.0,2.0,2.0,3222
2.0,3.0,2.0,3.0,2323
2.0,2.0,3.0,3.0,2233
1.0,4.0,3.0,0.0,1430
3.0,3.0,2.0,0.0,3320
2.0,3.0,3.0,0.0,2330
2.0,3.0,3.0,1.0,2331
3.0,3.0,4.0,1.0,3341
2.0,4.0,4.0,1.0,2441
3.0,3.0,2.0,2.0,3322
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,2.0,2432
3.0,3.0,2.0,2.0,3322
3.0,2.0,1.0,3.0,3213
2.0,3.0,2.0,3.0,2323
1.0,3.0,3.0,2.0,1332
2.0,4.0,2.0,1.0,2421
3.0,3.0,1.0,2.0,3312
2.0,2.0,3.0,3.0,2233
0.0,4.0,3.0,3.0,0433
2.0,2.0,5.0,3.0,2253
2.0,4.0,3.0,1.0,2431
2.0,4.0,4.0,1.0,2441
2.0,4.0,2.0,2.0,2422
2.0,3.0,0.0,3.0,2303
2.0,3.0,3.0,1.0,2331
3.0,4.0,3.0,0.0,3430
2.0,4.0,5.0,1.0,2451
2.0,5.0,2.0,3.0,2523
3.0,3.0,2.0,3.0,3323
