0,1,2,3,clustered_label
2.0,3.0,3.0,0.0,2330
2.0,3.0,3.0,1.0,2331
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,1.0,2321
2.0,3.0,3.0,1.0,2331
3.0,2.0,3.0,1.0,3231
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,0.0,2430
2.0,3.0,1.0,0.0,2310
1.0,3.0,3.0,1.0,1331
2.0,4.0,2.0,1.0,2421
2.0,4.0,4.0,0.0,2440
2.0,3.0,2.0,0.0,2320
2.0,4.0,2.0,0.0,2420
2.0,3.0,1.0,0.0,2310
1.0,4.0,4.0,2.0,1442
3.0,2.0,2.0,1.0,3221
3.0,3.0,2.0,1.0,3321
3.0,5.0,2.0,1.0,3521
3.0,4.0,2.0,0.0,3420
2.0,4.0,4.0,1.0,2441
2.0,1.0,3.0,3.0,2133
1.0,1.0,2.0,1.0,1121
4.0,4.0,3.0,1.0,4431
2.0,2.0,4.0,4.0,2244
2.0,3.0,1.0,1.0,2311
5.0,4.0,1.0,1.0,5411
2.0,2.0,3.0,1.0,2231
1.0,3.0,3.0,1.0,1331
3.0,4.0,3.0,2.0,3432
1.0,3.0,2.0,2.0,1322
3.0,4.0,4.0,2.0,3442
2.0,3.0,3.0,1.0,2331
1.0,3.0,4.0,3.0,1343
1.0,2.0,5.0,2.0,1252
2.0,3.0,0.0,3.0,2303
2.0,6.0,2.0,0.0,2620
2.0,3.0,3.0,1.0,2331
2.0,2.0,5.0,0.0,2250
1.0,3.0,5.0,1.0,1351
1.0,3.0,3.0,1.0,1331
2.0,3.0,3.0,2.0,2332
3.0,3.0,2.0,1.0,3321
2.0,1.0,3.0,1.0,2131
2.0,4.0,0.0,1.0,2401
1.0,3.0,1.0,2.0,1312
2.0,4.0,3.0,1.0,2431
2.0,2.0,2.0,3.0,2223
0.0,4.0,2.0,2.0,0422
3.0,3.0,3.0,2.0,3332
0.0,3.0,3.0,3.0,0333
3.0,4.0,0.0,0.0,3400
2.0,2.0,3.0,1.0,2231
3.0,1.0,1.0,2.0,3112
2.0,4.0,0.0,1.0,2401
3.0,2.0,2.0,2.0,3222
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,2.0,2322
2.0,4.0,3.0,0.0,2430
3.0,3.0,1.0,0.0,3310
3.0,3.0,2.0,0.0,3320
3.0,3.0,2.0,0.0,3320
2.0,3.0,3.0,1.0,2331
3.0,4.0,2.0,2.0,3422
3.0,1.0,4.0,0.0,3140
2.0,2.0,2.0,1.0,2221
2.0,5.0,2.0,2.0,2522
