0,1,2,3,clustered_label
2.0,3.0,2.0,1.0,2321
3.0,3.0,3.0,0.0,3330
2.0,3.0,2.0,2.0,2322
3.0,2.0,1.0,1.0,3211
3.0,3.0,4.0,1.0,3341
2.0,3.0,3.0,2.0,2332
2.0,2.0,0.0,2.0,2202
2.0,2.0,2.0,1.0,2221
3.0,3.0,3.0,2.0,3332
2.0,3.0,4.0,1.0,2341
2.0,3.0,3.0,1.0,2331
1.0,3.0,4.0,0.0,1340
2.0,3.0,2.0,1.0,2321
3.0,3.0,3.0,1.0,3331
3.0,2.0,4.0,0.0,3240
3.0,2.0,2.0,2.0,3222
1.0,5.0,2.0,1.0,1521
2.0,2.0,4.0,0.0,2240
2.0,5.0,4.0,2.0,2542
4.0,2.0,3.0,0.0,4230
2.0,3.0,4.0,0.0,2340
4.0,3.0,3.0,0.0,4330
1.0,2.0,4.0,3.0,1243
4.0,2.0,5.0,1.0,4251
2.0,3.0,2.0,2.0,2322
4.0,2.0,4.0,1.0,4241
3.0,3.0,2.0,1.0,3321
1.0,1.0,3.0,1.0,1131
3.0,3.0,2.0,2.0,3322
2.0,3.0,1.0,3.0,2313
4.0,4.0,1.0,1.0,4411
4.0,3.0,5.0,0.0,4350
3.0,3.0,4.0,2.0,3342
2.0,3.0,0.0,1.0,2301
2.0,2.0,5.0,1.0,2251
2.0,2.0,1.0,0.0,2210
2.0,3.0,4.0,2.0,2342
2.0,3.0,1.0,2.0,2312
2.0,3.0,4.0,1.0,2341
2.0,3.0,3.0,1.0,2331
2.0,4.0,2.0,2.0,2422
3.0,3.0,1.0,1.0,3311
4.0,4.0,4.0,0.0,4440
3.0,3.0,2.0,2.0,3322
3.0,0.0,5.0,0.0,3050
3.0,3.0,4.0,1.0,3341
1.0,3.0,2.0,0.0,1320
2.0,3.0,5.0,0.0,2350
4.0,1.0,4.0,2.0,4142
2.0,3.0,5.0,1.0,2351
0.0,2.0,4.0,1.0,0241
3.0,3.0,1.0,1.0,3311
1.0,4.0,3.0,0.0,1430
2.0,4.0,3.0,3.0,2433
1.0,2.0,1.0,1.0,1211
3.0,2.0,1.0,0.0,3210
2.0,3.0,2.0,2.0,2322
3.0,4.0,2.0,2.0,3422
2.0,3.0,4.0,1.0,2341
3.0,4.0,0.0,2.0,3402
3.0,1.0,0.0,2.0,3102
3.0,2.0,1.0,0.0,3210
2.0,2.0,2.0,2.0,2222
2.0,2.0,1.0,3.0,2213
2.0,2.0,3.0,1.0,2231
2.0,1.0,4.0,1.0,2141
3.0,3.0,4.0,0.0,3340
1.0,4.0,1.0,0.0,1410
3.0,2.0,4.0,0.0,3240
2.0,3.0,5.0,0.0,2350
2.0,3.0,4.0,1.0,2341
2.0,2.0,4.0,1.0,2241
1.0,3.0,3.0,1.0,1331
4.0,3.0,1.0,0.0,4310
0.0,2.0,3.0,2.0,0232
3.0,2.0,4.0,1.0,3241
2.0,1.0,3.0,3.0,2133
2.0,2.0,3.0,2.0,2232
3.0,3.0,4.0,0.0,3340
2.0,3.0,3.0,1.0,2331
2.0,3.0,4.0,1.0,2341
1.0,3.0,3.0,0.0,1330
3.0,3.0,3.0,0.0,3330
2.0,3.0,3.0,0.0,2330
3.0,3.0,2.0,1.0,3321
2.0,3.0,5.0,0.0,2350
2.0,3.0,3.0,3.0,2333
0.0,4.0,1.0,2.0,0412
0.0,3.0,3.0,1.0,0331
1.0,3.0,4.0,2.0,1342
4.0,3.0,2.0,1.0,4321
2.0,3.0,4.0,0.0,2340
4.0,2.0,2.0,0.0,4220
0.0,4.0,1.0,1.0,0411
2.0,4.0,5.0,3.0,2453
1.0,0.0,0.0,2.0,1002
2.0,4.0,3.0,1.0,2431
4.0,2.0,1.0,1.0,4211
4.0,2.0,2.0,1.0,4221
3.0,3.0,3.0,1.0,3331
3.0,2.0,2.0,2.0,3222
2.0,4.0,2.0,1.0,2421
2.0,3.0,3.0,1.0,2331
3.0,2.0,3.0,1.0,3231
2.0,2.0,3.0,1.0,2231
1.0,4.0,3.0,4.0,1434
1.0,3.0,2.0,0.0,1320
5.0,2.0,4.0,1.0,5241
1.0,3.0,0.0,2.0,1302
2.0,2.0,3.0,1.0,2231
2.0,3.0,2.0,2.0,2322
2.0,4.0,2.0,2.0,2422
4.0,3.0,1.0,1.0,4311
2.0,4.0,3.0,1.0,2431
1.0,2.0,3.0,1.0,1231
1.0,3.0,4.0,2.0,1342
3.0,3.0,3.0,1.0,3331
2.0,4.0,1.0,2.0,2412
2.0,2.0,5.0,0.0,2250
2.0,2.0,3.0,0.0,2230
2.0,3.0,3.0,3.0,2333
2.0,3.0,2.0,1.0,2321
3.0,4.0,4.0,1.0,3441
3.0,3.0,1.0,3.0,3313
1.0,3.0,2.0,1.0,1321
2.0,4.0,4.0,1.0,2441
1.0,4.0,3.0,2.0,1432
3.0,2.0,4.0,1.0,3241
3.0,4.0,1.0,2.0,3412
2.0,2.0,4.0,0.0,2240
2.0,4.0,3.0,1.0,2431
3.0,3.0,2.0,1.0,3321
2.0,2.0,3.0,3.0,2233
1.0,3.0,3.0,1.0,1331
3.0,4.0,3.0,1.0,3431
3.0,4.0,2.0,0.0,3420
2.0,4.0,3.0,2.0,2432
3.0,2.0,1.0,3.0,3213
1.0,1.0,1.0,2.0,1112
3.0,2.0,1.0,1.0,3211
2.0,3.0,4.0,0.0,2340
2.0,3.0,2.0,2.0,2322
4.0,2.0,1.0,3.0,4213
2.0,2.0,1.0,6.0,2216
