0,1,2,3,clustered_label
2.0,3.0,2.0,1.0,2321
2.0,3.0,2.0,0.0,2320
2.0,3.0,3.0,1.0,2331
2.0,3.0,1.0,0.0,2310
3.0,4.0,3.0,2.0,3432
2.0,3.0,2.0,2.0,2322
3.0,2.0,2.0,3.0,3223
2.0,2.0,1.0,1.0,2211
3.0,3.0,2.0,1.0,3321
2.0,2.0,2.0,0.0,2220
2.0,3.0,3.0,3.0,2333
1.0,2.0,4.0,2.0,1242
1.0,2.0,3.0,0.0,1230
2.0,2.0,3.0,2.0,2232
2.0,3.0,2.0,1.0,2321
2.0,3.0,3.0,1.0,2331
3.0,3.0,3.0,1.0,3331
2.0,2.0,3.0,0.0,2230
3.0,4.0,0.0,3.0,3403
2.0,3.0,1.0,1.0,2311
3.0,4.0,4.0,1.0,3441
1.0,3.0,4.0,1.0,1341
1.0,3.0,3.0,1.0,1331
2.0,2.0,3.0,0.0,2230
3.0,3.0,3.0,2.0,3332
0.0,3.0,2.0,0.0,0320
4.0,3.0,2.0,1.0,4321
2.0,3.0,3.0,1.0,2331
3.0,3.0,4.0,1.0,3341
2.0,3.0,2.0,2.0,2322
3.0,3.0,2.0,1.0,3321
2.0,3.0,5.0,3.0,2353
1.0,3.0,3.0,0.0,1330
3.0,2.0,2.0,1.0,3221
2.0,4.0,4.0,0.0,2440
1.0,2.0,3.0,1.0,1231
2.0,3.0,4.0,1.0,2341
2.0,3.0,1.0,1.0,2311
2.0,3.0,3.0,1.0,2331
2.0,4.0,4.0,1.0,2441
2.0,3.0,4.0,0.0,2340
1.0,2.0,4.0,1.0,1241
2.0,3.0,3.0,2.0,2332
3.0,3.0,2.0,1.0,3321
3.0,3.0,0.0,0.0,3300
1.0,3.0,4.0,1.0,1341
1.0,3.0,3.0,0.0,1330
2.0,2.0,3.0,2.0,2232
2.0,3.0,2.0,2.0,2322
3.0,4.0,4.0,0.0,3440
1.0,3.0,4.0,0.0,1340
2.0,4.0,4.0,0.0,2440
2.0,3.0,2.0,0.0,2320
2.0,2.0,3.0,2.0,2232
1.0,2.0,2.0,2.0,1222
2.0,3.0,0.0,3.0,2303
4.0,2.0,0.0,3.0,4203
3.0,3.0,1.0,2.0,3312
3.0,3.0,3.0,0.0,3330
2.0,4.0,2.0,1.0,2421
3.0,3.0,0.0,1.0,3301
3.0,3.0,2.0,0.0,3320
2.0,4.0,3.0,1.0,2431
2.0,3.0,1.0,4.0,2314
3.0,1.0,2.0,2.0,3122
1.0,2.0,2.0,1.0,1221
2.0,4.0,2.0,1.0,2421
1.0,3.0,3.0,0.0,1330
2.0,4.0,0.0,0.0,2400
3.0,3.0,4.0,1.0,3341
1.0,3.0,4.0,1.0,1341
3.0,4.0,1.0,1.0,3411
2.0,2.0,3.0,1.0,2231
2.0,3.0,1.0,1.0,2311
2.0,2.0,3.0,3.0,2233
1.0,2.0,4.0,1.0,1241
3.0,3.0,3.0,2.0,3332
2.0,2.0,1.0,1.0,2211
2.0,3.0,2.0,0.0,2320
1.0,3.0,4.0,3.0,1343
1.0,2.0,3.0,2.0,1232
1.0,2.0,3.0,0.0,1230
2.0,2.0,3.0,1.0,2231
3.0,3.0,2.0,1.0,3321
3.0,3.0,2.0,1.0,3321
2.0,2.0,3.0,2.0,2232
2.0,3.0,2.0,2.0,2322
2.0,4.0,2.0,0.0,2420
3.0,3.0,4.0,0.0,3340
1.0,3.0,3.0,1.0,1331
1.0,3.0,1.0,1.0,1311
3.0,3.0,1.0,1.0,3311
2.0,4.0,3.0,0.0,2430
2.0,3.0,3.0,2.0,2332
2.0,3.0,2.0,4.0,2324
2.0,2.0,4.0,2.0,2242
0.0,2.0,3.0,1.0,0231
3.0,2.0,1.0,1.0,3211
5.0,1.0,0.0,1.0,5101
3.0,3.0,3.0,1.0,3331
1.0,3.0,4.0,2.0,1342
2.0,3.0,3.0,1.0,2331
1.0,2.0,2.0,2.0,1222
2.0,2.0,3.0,2.0,2232
1.0,2.0,3.0,2.0,1232
2.0,2.0,3.0,3.0,2233
2.0,3.0,3.0,0.0,2330
1.0,3.0,3.0,4.0,1334
0.0,4.0,4.0,1.0,0441
3.0,4.0,1.0,1.0,3411
3.0,4.0,2.0,1.0,3421
2.0,3.0,3.0,4.0,2334
2.0,2.0,1.0,2.0,2212
3.0,4.0,3.0,1.0,3431
2.0,2.0,3.0,2.0,2232
2.0,3.0,2.0,2.0,2322
3.0,3.0,0.0,1.0,3301
3.0,3.0,2.0,1.0,3321
3.0,3.0,2.0,1.0,3321
2.0,3.0,4.0,1.0,2341
1.0,3.0,3.0,2.0,1332
3.0,3.0,3.0,1.0,3331
2.0,4.0,1.0,1.0,2411
2.0,4.0,2.0,1.0,2421
2.0,3.0,1.0,1.0,2311
3.0,3.0,3.0,0.0,3330
2.0,2.0,2.0,0.0,2220
4.0,4.0,2.0,1.0,4421
2.0,3.0,3.0,1.0,2331
2.0,3.0,4.0,0.0,2340
2.0,3.0,2.0,2.0,2322
4.0,0.0,1.0,1.0,4011
3.0,3.0,2.0,0.0,3320
2.0,3.0,4.0,0.0,2340
2.0,4.0,4.0,2.0,2442
2.0,3.0,2.0,1.0,2321
3.0,1.0,1.0,1.0,3111
3.0,4.0,2.0,2.0,3422
3.0,2.0,2.0,1.0,3221
2.0,2.0,4.0,1.0,2241
1.0,4.0,3.0,0.0,1430
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,2.0,2432
4.0,3.0,3.0,2.0,4332
