0,1,2,3,clustered_label
2.0,4.0,1.0,0.0,2410
3.0,4.0,3.0,0.0,3430
2.0,4.0,2.0,1.0,2421
3.0,3.0,1.0,2.0,3312
3.0,3.0,1.0,1.0,3311
2.0,3.0,3.0,0.0,2330
2.0,3.0,2.0,2.0,2322
2.0,3.0,2.0,0.0,2320
3.0,3.0,2.0,0.0,3320
1.0,3.0,5.0,1.0,1351
2.0,3.0,3.0,2.0,2332
1.0,3.0,3.0,1.0,1331
2.0,3.0,3.0,0.0,2330
3.0,4.0,1.0,0.0,3410
1.0,4.0,4.0,1.0,1441
1.0,3.0,3.0,1.0,1331
3.0,2.0,3.0,1.0,3231
1.0,3.0,4.0,1.0,1341
2.0,6.0,0.0,2.0,2602
3.0,3.0,1.0,1.0,3311
1.0,5.0,4.0,2.0,1542
4.0,3.0,2.0,0.0,4320
0.0,5.0,4.0,1.0,0541
4.0,5.0,2.0,2.0,4522
4.0,5.0,1.0,3.0,4513
0.0,4.0,5.0,0.0,0450
4.0,6.0,1.0,0.0,4610
2.0,5.0,2.0,1.0,2521
1.0,5.0,4.0,0.0,1540
2.0,3.0,2.0,5.0,2325
1.0,4.0,3.0,6.0,1436
3.0,1.0,3.0,4.0,3134
4.0,4.0,3.0,1.0,4431
3.0,4.0,1.0,0.0,3410
3.0,3.0,3.0,1.0,3331
4.0,4.0,1.0,2.0,4412
2.0,3.0,3.0,0.0,2330
2.0,3.0,2.0,2.0,2322
1.0,3.0,4.0,2.0,1342
2.0,1.0,3.0,4.0,2134
4.0,4.0,3.0,1.0,4431
2.0,5.0,4.0,0.0,2540
3.0,4.0,1.0,2.0,3412
1.0,4.0,3.0,4.0,1434
5.0,10.0,3.0,1.0,51031
3.0,6.0,2.0,0.0,3620
3.0,3.0,3.0,0.0,3330
2.0,5.0,1.0,2.0,2512
2.0,1.0,3.0,2.0,2132
1.0,4.0,2.0,0.0,1420
2.0,4.0,5.0,2.0,2452
5.0,5.0,0.0,0.0,5500
2.0,4.0,2.0,0.0,2420
2.0,4.0,4.0,2.0,2442
1.0,6.0,2.0,3.0,1623
2.0,3.0,2.0,3.0,2323
1.0,4.0,1.0,2.0,1412
2.0,2.0,3.0,2.0,2232
2.0,4.0,4.0,1.0,2441
4.0,5.0,2.0,1.0,4521
3.0,2.0,2.0,1.0,3221
3.0,4.0,1.0,0.0,3410
1.0,3.0,3.0,2.0,1332
1.0,4.0,3.0,3.0,1433
2.0,3.0,1.0,1.0,2311
1.0,4.0,2.0,0.0,1420
3.0,2.0,3.0,2.0,3232
0.0,4.0,2.0,1.0,0421
4.0,5.0,2.0,4.0,4524
1.0,2.0,5.0,0.0,1250
2.0,3.0,3.0,0.0,2330
2.0,4.0,3.0,1.0,2431
2.0,3.0,3.0,1.0,2331
3.0,4.0,2.0,1.0,3421
2.0,3.0,4.0,1.0,2341
1.0,4.0,1.0,3.0,1413
4.0,0.0,3.0,2.0,4032
2.0,3.0,6.0,1.0,2361
2.0,3.0,2.0,2.0,2322
2.0,2.0,2.0,2.0,2222
1.0,4.0,2.0,4.0,1424
2.0,2.0,1.0,2.0,2212
2.0,2.0,4.0,1.0,2241
2.0,3.0,6.0,1.0,2361
1.0,4.0,2.0,1.0,1421
3.0,4.0,2.0,1.0,3421
2.0,2.0,4.0,2.0,2242
1.0,4.0,3.0,4.0,1434
2.0,4.0,1.0,0.0,2410
3.0,5.0,4.0,1.0,3541
4.0,4.0,1.0,0.0,4410
3.0,4.0,1.0,1.0,3411
1.0,4.0,1.0,2.0,1412
1.0,3.0,5.0,0.0,1350
2.0,4.0,0.0,3.0,2403
1.0,4.0,3.0,1.0,1431
2.0,4.0,5.0,1.0,2451
3.0,7.0,2.0,0.0,3720
2.0,6.0,0.0,2.0,2602
1.0,3.0,3.0,0.0,1330
3.0,3.0,3.0,3.0,3333
0.0,4.0,4.0,1.0,0441
3.0,3.0,3.0,1.0,3331
2.0,4.0,2.0,2.0,2422
1.0,3.0,4.0,0.0,1340
2.0,3.0,2.0,2.0,2322
1.0,4.0,2.0,1.0,1421
3.0,2.0,5.0,2.0,3252
1.0,4.0,3.0,1.0,1431
1.0,3.0,3.0,3.0,1333
2.0,3.0,2.0,2.0,2322
2.0,4.0,2.0,2.0,2422
1.0,4.0,0.0,2.0,1402
3.0,1.0,3.0,1.0,3131
2.0,2.0,2.0,2.0,2222
1.0,3.0,3.0,2.0,1332
1.0,3.0,2.0,2.0,1322
2.0,3.0,2.0,0.0,2320
3.0,4.0,1.0,1.0,3411
1.0,4.0,2.0,0.0,1420
2.0,3.0,4.0,1.0,2341
1.0,4.0,3.0,1.0,1431
2.0,3.0,2.0,1.0,2321
1.0,4.0,2.0,3.0,1423
2.0,3.0,0.0,3.0,2303
3.0,3.0,2.0,1.0,3321
3.0,4.0,3.0,2.0,3432
5.0,1.0,3.0,1.0,5131
1.0,5.0,1.0,2.0,1512
5.0,3.0,2.0,2.0,5322
3.0,4.0,4.0,2.0,3442
0.0,4.0,2.0,2.0,0422
2.0,3.0,2.0,3.0,2323
0.0,4.0,3.0,1.0,0431
4.0,2.0,5.0,3.0,4253
2.0,3.0,2.0,2.0,2322
2.0,3.0,4.0,3.0,2343
3.0,5.0,1.0,2.0,3512
3.0,2.0,3.0,1.0,3231
2.0,4.0,4.0,1.0,2441
3.0,2.0,6.0,1.0,3261
1.0,2.0,3.0,2.0,1232
2.0,3.0,2.0,4.0,2324
0.0,3.0,3.0,2.0,0332
2.0,1.0,5.0,1.0,2151
2.0,4.0,3.0,3.0,2433
1.0,3.0,3.0,2.0,1332
1.0,2.0,3.0,1.0,1231
2.0,3.0,3.0,1.0,2331
2.0,3.0,3.0,0.0,2330
3.0,3.0,3.0,2.0,3332
2.0,3.0,3.0,0.0,2330
2.0,3.0,3.0,1.0,2331
1.0,3.0,3.0,3.0,1333
2.0,3.0,3.0,1.0,2331
3.0,3.0,2.0,2.0,3322
2.0,3.0,4.0,0.0,2340
2.0,4.0,3.0,1.0,2431
2.0,2.0,4.0,3.0,2243
0.0,3.0,3.0,1.0,0331
3.0,3.0,5.0,1.0,3351
3.0,3.0,3.0,1.0,3331
1.0,3.0,2.0,2.0,1322
1.0,5.0,3.0,1.0,1531
4.0,2.0,3.0,1.0,4231
2.0,4.0,2.0,1.0,2421
3.0,4.0,0.0,2.0,3402
3.0,2.0,2.0,1.0,3221
2.0,4.0,3.0,1.0,2431
2.0,3.0,3.0,2.0,2332
1.0,3.0,2.0,1.0,1321
2.0,2.0,4.0,2.0,2242
1.0,3.0,2.0,5.0,1325
1.0,2.0,4.0,1.0,1241
2.0,3.0,1.0,4.0,2314
2.0,2.0,2.0,4.0,2224
2.0,3.0,3.0,1.0,2331
2.0,3.0,2.0,1.0,2321
2.0,3.0,4.0,0.0,2340
2.0,4.0,2.0,0.0,2420
1.0,2.0,5.0,2.0,1252
3.0,4.0,2.0,1.0,3421
1.0,4.0,2.0,1.0,1421
2.0,3.0,3.0,1.0,2331
2.0,3.0,4.0,1.0,2341
3.0,3.0,2.0,2.0,3322
2.0,3.0,3.0,2.0,2332
2.0,3.0,3.0,1.0,2331
3.0,2.0,4.0,1.0,3241
2.0,5.0,4.0,1.0,2541
2.0,2.0,4.0,2.0,2242
1.0,5.0,1.0,1.0,1511
4.0,1.0,4.0,1.0,4141
3.0,4.0,3.0,2.0,3432
4.0,4.0,1.0,3.0,4413
0.0,5.0,3.0,3.0,0533
5.0,2.0,4.0,0.0,5240
4.0,3.0,3.0,3.0,4333
3.0,4.0,3.0,1.0,3431
1.0,4.0,4.0,0.0,1440
3.0,3.0,2.0,1.0,3321
3.0,3.0,3.0,1.0,3331
3.0,2.0,3.0,4.0,3234
0.0,4.0,3.0,1.0,0431
4.0,3.0,1.0,2.0,4312
3.0,3.0,3.0,1.0,3331
2.0,4.0,2.0,2.0,2422
2.0,3.0,3.0,0.0,2330
2.0,3.0,2.0,2.0,2322
2.0,4.0,2.0,0.0,2420
2.0,4.0,2.0,1.0,2421
3.0,3.0,4.0,0.0,3340
3.0,4.0,1.0,3.0,3413
3.0,3.0,2.0,2.0,3322
3.0,3.0,3.0,0.0,3330
3.0,2.0,2.0,3.0,3223
0.0,4.0,2.0,1.0,0421
2.0,3.0,3.0,1.0,2331
2.0,4.0,3.0,1.0,2431
3.0,4.0,2.0,1.0,3421
2.0,1.0,4.0,0.0,2140
1.0,4.0,3.0,0.0,1430
2.0,3.0,3.0,2.0,2332
1.0,4.0,2.0,2.0,1422
2.0,4.0,0.0,3.0,2403
3.0,1.0,4.0,1.0,3141
2.0,5.0,2.0,0.0,2520
2.0,3.0,4.0,2.0,2342
1.0,3.0,2.0,2.0,1322
3.0,2.0,3.0,0.0,3230
2.0,4.0,3.0,0.0,2430
2.0,4.0,3.0,2.0,2432
2.0,3.0,0.0,4.0,2304
2.0,1.0,5.0,1.0,2151
2.0,3.0,3.0,3.0,2333
1.0,3.0,2.0,1.0,1321
3.0,3.0,2.0,0.0,3320
3.0,2.0,4.0,2.0,3242
2.0,3.0,2.0,2.0,2322
2.0,3.0,1.0,2.0,2312
4.0,2.0,3.0,2.0,4232
1.0,4.0,1.0,4.0,1414
1.0,2.0,4.0,2.0,1242
2.0,4.0,2.0,4.0,2424
4.0,3.0,0.0,1.0,4301
1.0,5.0,5.0,2.0,1552
3.0,3.0,2.0,3.0,3323
2.0,4.0,0.0,3.0,2403
4.0,2.0,3.0,2.0,4232
1.0,4.0,2.0,2.0,1422
2.0,3.0,2.0,2.0,2322
