id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18
101208087,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.64,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102205089,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1324,0.1323,0.1321,0.1321,0.1321,0.1321,0.136
101208066,0.1321,0.1321,0.1321,0.136,0.136,0.1321,0.1321,0.1321,0.1326,0.1321,0.1326,0.1321,0.1325,0.1325,0.1321,0.1325,0.42,0.1321
101208030,0.1321,0.135,0.1323,0.1321,0.1321,0.1321,0.1323,0.1321,0.1321,0.1324,0.1321,0.1321,0.1325,0.1323,0.1323,0.1321,0.1321,0.1321
102208075,0.1321,0.1321,0.1321,0.125,0.1325,0.52,0.1325,0.1321,0.1321,0.1321,0.1321,0.24,0.1321,0.1321,0.1321,0.1321,0.1321,0.22
102205037,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1324,0.154,0.24,0.1321,0.1321,0.1321,0.1321,0.1324,0.16
102104031,0.1321,0.1321,0.1326,0.1325,0.152,0.1322,0.1321,0.1323,0.151,0.135,0.1326,0.25,0.1321,0.1325,0.16,0.1321,0.1321,0.114
101208085,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.131,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
101208069,0.1321,0.1321,0.134,0.151,0.131,0.134,0.1321,0.52,0.136,0.1325,0.1325,0.26,0.1321,0.1321,0.1321,0.1323,0.115,0.135
102208088,0.1321,0.1321,0.1321,0.1321,0.1321,0.14,0.1321,0.1326,0.1321,0.1321,0.1321,0.16,0.1321,0.1321,0.1321,0.1321,0.1321,0.62
102208081,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1326,0.1321,0.1326,0.1321,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.135
102208058,0.1321,0.1321,0.1321,0.1321,0.1321,0.131,0.1321,0.1321,0.1321,0.1321,0.1321,0.26,0.1321,0.1321,0.1321,0.1321,0.1321,0.62
102208049,0.1321,0.1321,0.1321,0.1321,0.1321,0.53,0.134,0.151,0.1322,0.1321,0.1321,0.155,0.1321,0.1321,0.1321,0.1321,0.1321,0.133
102208033,0.1321,0.1321,0.1321,0.1321,0.1321,0.56,0.1321,0.1321,0.1321,0.1321,0.1321,0.155,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208008,0.1321,0.1321,0.1321,0.134,0.134,0.1321,0.1321,0.1322,0.1321,0.1321,0.1321,0.1322,0.1321,0.1321,0.1321,0.1321,0.131,0.131
102207430,0.1321,0.1321,0.1321,0.1321,0.1321,0.26,0.22,0.16,0.1321,0.1321,0.1321,0.1321,0.21,0.1321,0.1321,0.133,0.1321,0.1321
101208074,0.1321,0.1321,0.1321,0.1321,0.1322,0.134,0.1321,0.1325,0.1321,0.1321,0.1325,0.24,0.1321,0.1325,0.1325,0.1321,0.1325,0.12300000000000001
99304030,0.1321,0.1321,0.1325,0.1321,0.1326,0.1325,0.1321,0.1321,0.136,0.124,0.1326,0.44,0.1321,0.1325,0.1323,0.1321,0.1325,0.133
99203054,0.1321,0.136,0.16,0.136,0.1321,0.133,0.1321,0.1321,0.22,0.122,0.26,0.12300000000000001,0.1321,0.1321,0.16,0.1321,0.1321,0.1321
126267,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
104850,0.1321,0.136,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1323,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321
103302104,0.1321,0.125,0.1321,0.1323,0.1321,0.44,0.1321,0.1325,0.1326,0.1326,0.1323,0.41,0.1321,0.1321,0.1321,0.1321,0.1321,0.44
103302103,0.1321,0.1325,0.1321,0.14,0.1321,0.12300000000000001,0.1321,0.1321,0.1321,0.1321,0.12300000000000001,0.41,0.1321,0.12300000000000001,0.1321,0.1321,0.122,0.111
103258005,0.1321,0.135,0.1323,0.136,0.111,0.1322,0.1321,0.136,0.136,0.136,0.122,0.1321,0.1321,0.1325,0.1323,0.135,0.1325,0.1325
102306046,0.1321,0.1321,0.16,0.1326,0.136,0.131,0.1321,0.136,0.1325,0.1321,0.12300000000000001,0.63,0.42,0.136,0.12300000000000001,0.1321,0.1323,0.22
102306041,0.1321,0.1321,0.12300000000000001,0.136,0.136,0.1321,0.1321,0.1324,0.1321,0.1321,0.122,0.133,0.1321,0.1321,0.1321,0.1321,0.44,0.26
102258003,0.1321,0.1321,0.1321,0.42,0.42,0.134,0.1321,0.1321,0.42,0.136,0.1321,0.33,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102209035,0.1321,0.1325,0.1324,0.1325,0.1321,0.16,0.1326,0.1325,0.1323,0.135,0.135,0.43,0.1321,0.1326,0.1323,0.1321,0.1321,0.26
102208090,0.1321,0.1321,0.1323,0.1326,0.1325,0.114,0.1326,0.111,0.14,0.136,0.1321,0.135,0.1321,0.1325,0.135,0.1325,0.1321,0.11199999999999999
102208089,0.1321,0.1321,0.1323,0.1325,0.1326,0.53,0.1323,0.1321,0.136,0.1321,0.1326,0.135,0.1321,0.1321,0.42,0.1321,0.1321,0.1321
102208086,0.1321,0.1321,0.1321,0.1321,0.122,0.136,0.1321,0.136,0.1325,0.136,0.125,0.1325,0.136,0.136,0.136,0.1321,0.1321,0.12300000000000001
102208085,0.1321,0.1321,0.1321,0.134,0.131,0.115,0.1321,0.1321,0.133,0.1321,0.1321,0.133,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208084,0.1321,0.1321,0.12300000000000001,0.1321,0.1321,0.136,0.1321,0.1321,0.1321,0.1321,0.156,0.136,0.1321,0.1321,0.1321,0.114,0.1321,0.121
102208083,0.1321,0.135,0.1323,0.1322,0.1321,0.52,0.1325,0.1321,0.16,0.135,0.1323,0.26,0.12300000000000001,0.1323,0.1321,0.1321,0.1325,0.25
102208082,0.1321,0.1321,0.1321,0.131,0.136,0.151,0.1321,0.1325,0.1321,0.1321,0.131,0.16,0.1325,0.1321,0.1321,0.1321,0.1321,0.133
102208078,0.1321,0.1324,0.1323,0.1321,0.1326,0.52,0.1325,0.1325,0.1321,0.1321,0.136,0.1326,0.114,0.1323,0.122,0.1321,0.1325,0.64
102208074,0.1321,0.1321,0.1321,0.1326,0.1321,0.1323,0.1321,0.1321,0.1325,0.1321,0.134,0.54,0.1321,0.1321,0.1321,0.1325,0.1321,0.62
102208073,0.1321,0.1321,0.52,0.152,0.1321,0.133,0.156,0.1321,0.133,0.1321,0.1321,0.22,0.1321,0.1321,0.1321,0.1321,0.1321,0.1326
102208070,0.1321,0.1321,0.1321,0.1321,0.1321,0.122,0.154,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.16,0.1321
102208068,0.1321,0.1321,0.122,0.1325,0.1321,0.51,0.1325,0.1321,0.1326,0.1321,0.1321,0.16,0.1321,0.1321,0.1325,0.1321,0.136,0.133
102208066,0.1321,0.122,0.1324,0.1325,0.136,0.42,0.135,0.1325,0.136,0.1321,0.131,0.122,0.1321,0.1324,0.16,0.1321,0.1326,0.62
102208065,0.1321,0.1321,0.1325,0.136,0.1321,0.1323,0.1321,0.1326,0.1325,0.1321,0.1325,0.1321,0.1321,0.1325,0.12300000000000001,0.1321,0.1321,0.1321
102208064,0.1321,0.1321,0.1321,0.1321,0.1321,0.154,0.1321,0.1321,0.1321,0.1321,0.1321,0.23,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208063,0.1321,0.1321,0.1324,0.12300000000000001,0.136,0.134,0.1321,0.136,0.1321,0.1321,0.55,0.25,0.1321,0.42,0.1325,0.43,0.1321,0.42
102208062,0.1321,0.1321,0.135,0.1321,0.1321,0.134,0.1321,0.1321,0.1321,0.115,0.136,0.23,0.1321,0.1321,0.1321,0.1321,0.1326,0.1321
102208061,0.1321,0.136,0.1321,0.1321,0.1321,0.41,0.12300000000000001,0.1321,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321
102208060,0.1321,0.1321,0.1321,0.1321,0.31,0.156,0.1321,0.1321,0.1321,0.1321,0.1321,0.136,0.1321,0.1321,0.1321,0.1321,0.1321,0.1326
102208059,0.1321,0.124,0.135,0.1321,0.1325,0.121,0.14,0.16,0.16,0.1325,0.134,0.64,0.16,0.1325,0.1321,0.1321,0.14,0.1321
102208057,0.1321,0.1326,0.1323,0.1323,0.53,0.52,0.1321,0.1321,0.1321,0.1321,0.1321,0.16,0.1321,0.1321,0.1321,0.1325,0.1321,0.1321
102208056,0.1321,0.1321,0.14,0.1321,0.42,0.42,0.1321,0.122,0.1321,0.1321,0.1323,0.25,0.1323,0.1323,0.1323,0.1321,0.1321,0.53
102208055,0.1321,0.1321,0.1321,0.14,0.1326,0.153,0.131,0.1321,0.1321,0.1321,0.134,0.134,0.1321,0.1321,0.1321,0.1321,0.1321,0.134
102208054,0.1321,0.1321,0.12300000000000001,0.111,0.131,0.121,0.1321,0.1321,0.1321,0.1321,0.1325,0.153,0.1325,0.1326,0.1321,0.1321,0.1321,0.64
102208053,0.1321,0.1321,0.1321,0.1321,0.1321,0.53,0.1321,0.1321,0.1321,0.12300000000000001,0.1321,0.1326,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208052,0.1321,0.1325,0.1326,0.136,0.1321,0.42,0.1323,0.1325,0.1324,0.1323,0.152,0.21,0.1323,0.1321,0.124,0.1321,0.1326,0.16
102208046,0.1321,0.1321,0.1323,0.1321,0.16,0.55,0.1321,0.1321,0.155,0.1321,0.26,0.1321,0.1321,0.1325,0.1321,0.1325,0.1326,0.21
102208045,0.1321,0.1325,0.1325,0.1321,0.1321,0.131,0.1325,0.1321,0.22,0.1321,0.1321,0.26,0.1321,0.1325,0.1321,0.1325,0.1325,0.26
102208044,0.1321,0.1321,0.1321,0.1321,0.131,0.55,0.1321,0.16,0.1321,0.133,0.61,0.22,0.1321,0.1321,0.1321,0.1321,0.26,0.136
102208043,0.1321,0.1325,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.26,0.1321,0.1321,0.25
102208042,0.1321,0.136,0.111,0.1321,0.113,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1326,0.1325,0.1321,0.1321,0.1321,0.1325,0.14
102208041,0.1321,0.1321,0.32,0.14,0.11599999999999999,0.151,0.1321,0.1325,0.131,0.1321,0.31,0.113,0.1325,0.1325,0.122,0.43,0.131,0.31
102208038,0.1321,0.1321,0.1321,0.1321,0.1326,0.114,0.1321,0.1321,0.1321,0.1321,0.156,0.12300000000000001,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208034,0.1321,0.1324,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.64,0.1321,0.1321,0.1321,0.1321,0.1321,0.16
102208032,0.1321,0.1325,0.1321,0.1321,0.1321,0.52,0.1321,0.1321,0.1321,0.1321,0.1321,0.51,0.1321,0.1321,0.1321,0.1321,0.1321,0.53
102208030,0.1321,0.1325,0.1321,0.1323,0.151,0.52,0.42,0.34,0.154,0.1323,0.62,0.1321,0.1325,0.135,0.16,0.1321,0.124,0.1321
102208029,0.1321,0.1325,0.154,0.136,0.151,0.114,0.1321,0.1321,0.1321,0.1324,0.64,0.22,0.1325,0.1323,0.1321,0.1321,0.1323,0.1321
102208024,0.1321,0.1321,0.42,0.1326,0.1322,0.131,0.1321,0.1321,0.131,0.1321,0.1321,0.16,0.1321,0.1321,0.1321,0.1321,0.1321,0.16
102208023,0.1321,0.1323,0.1321,0.122,0.12300000000000001,0.131,0.1321,0.1325,0.16,0.1321,0.1323,0.131,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208022,0.1321,0.1324,0.131,0.1326,0.1321,0.152,0.1325,0.135,0.1323,0.1321,0.135,0.64,0.1323,0.1323,0.1323,0.1321,0.1321,0.22
102208021,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.44,0.1321,0.1321,0.1325,0.1321,0.1325,0.1321,0.1321,0.133
102208018,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.1321,0.1325,0.1321,0.1321,0.1321,0.1322,0.1325,0.1321,0.1325,0.1321,0.1321,0.1325
102208017,0.1321,0.135,0.1321,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.135,0.135,0.25,0.135,0.1321,0.1323,0.1321,0.1321,0.21
102208015,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.16,0.26,0.22,0.1321,0.1321,0.1321
102208014,0.1321,0.1321,0.1325,0.55,0.151,0.1322,0.1321,0.1326,0.1321,0.136,0.1325,0.43,0.1321,0.1321,0.1321,0.1321,0.1321,0.16
102208010,0.1321,0.1323,0.1321,0.156,0.131,0.154,0.1326,0.1326,0.1321,0.33,0.1323,0.25,0.1323,0.16,0.1325,0.1321,0.1325,0.64
102208007,0.1321,0.1325,0.1326,0.1324,0.1321,0.124,0.1321,0.122,0.1325,0.12300000000000001,0.1326,0.64,0.1321,0.1325,0.1325,0.1321,0.1321,0.26
102208006,0.1321,0.1321,0.1321,0.1323,0.1321,0.16,0.1321,0.1321,0.1325,0.1321,0.62,0.1321,0.1321,0.1325,0.1321,0.1321,0.1325,0.64
102208005,0.1321,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102208004,0.1321,0.1322,0.111,0.1321,0.131,0.52,0.1321,0.111,0.1326,0.1321,0.14,0.136,0.1321,0.124,0.136,0.1321,0.125,0.125
102208002,0.1321,0.1321,0.1321,0.1321,0.1325,0.12300000000000001,0.1321,0.1321,0.1326,0.1325,0.1325,0.1323,0.1321,0.1325,0.1321,0.1321,0.1321,0.135
102208001,0.131,0.1323,0.1326,0.125,0.111,0.156,0.1321,0.131,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
102205095,0.1321,0.1325,0.136,0.1321,0.1326,0.1321,0.1326,0.1325,0.1321,0.1323,0.1324,0.1321,0.1323,0.136,0.1323,0.1321,0.1321,0.1321
102205092,0.1321,0.1321,0.1326,0.1326,0.115,0.111,0.1321,0.1324,0.1321,0.1321,0.1323,0.122,0.1323,0.1323,0.1326,0.1321,0.1321,0.151
102205081,0.1321,0.1321,0.136,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.64,0.1321,0.1321,0.1321,0.1321,0.1321,0.16
102205051,0.1321,0.1321,0.125,0.1321,0.1325,0.1325,0.1321,0.1325,0.1321,0.1321,0.131,0.16,0.1321,0.1321,0.1321,0.1321,0.22,0.26
102205033,0.1321,0.1325,0.1321,0.1325,0.1321,0.1321,0.1323,0.1321,0.1323,0.1321,0.1323,0.25,0.1321,0.1323,0.1323,0.1321,0.1321,0.16
102205030,0.1321,0.1325,0.1325,0.1321,0.111,0.44,0.1321,0.1325,0.1325,0.1326,0.1325,0.1322,0.1321,0.1321,0.1321,0.1321,0.1326,0.42
102205024,0.1321,0.1325,0.1324,0.1325,0.1321,0.1326,0.1321,0.1325,0.136,0.1323,0.1325,0.1321,0.1325,0.1326,0.1321,0.1321,0.1321,0.1321
102205022,0.1321,0.1322,0.14,0.1325,0.1321,0.55,0.1321,0.124,0.1321,0.1321,0.1323,0.133,0.1321,0.1321,0.1321,0.1321,0.1321,0.16
102205020,0.1321,0.1321,0.125,0.42,0.1321,0.53,0.1321,0.1325,0.1321,0.1321,0.1321,0.115,0.1321,0.1321,0.1321,0.1321,0.1321,0.22
102205017,0.1321,0.1326,0.136,0.1326,0.136,0.1325,0.135,0.1321,0.1325,0.122,0.1321,0.1325,0.135,0.1325,0.1321,0.136,0.1321,0.1321
102103012,0.1321,0.135,0.1323,0.1325,0.53,0.113,0.1324,0.25,0.23,0.1324,0.1321,0.16,0.1323,0.1323,0.1321,0.1321,0.1321,0.25
101502012,0.1321,0.1326,0.1323,0.1325,0.131,0.134,0.1325,0.1321,0.1323,0.1326,0.1323,0.136,0.1321,0.1321,0.1323,0.1325,0.1321,0.136
101401042,0.1321,0.1321,0.1325,0.1321,0.1321,0.151,0.1326,0.1321,0.1321,0.1321,0.1321,0.152,0.1321,0.1321,0.1321,0.1321,0.1326,0.1321
101302049,0.1321,0.1321,0.1325,0.1321,0.1321,0.1326,0.1321,0.1326,0.1321,0.1321,0.136,0.136,0.1321,0.1321,0.1321,0.1321,0.136,0.113
101209037,0.1321,0.1321,0.1325,0.1323,0.152,0.153,0.1321,0.133,0.1323,0.136,0.124,0.24,0.1325,0.1321,0.136,0.1321,0.114,0.134
101208094,0.1321,0.1321,0.1321,0.1324,0.1321,0.152,0.42,0.1321,0.1321,0.1323,0.1323,0.16,0.1326,0.1321,0.1323,0.1324,0.1321,0.12300000000000001
101208091,0.1321,0.1323,0.122,0.135,0.136,0.42,0.1321,0.1321,0.12300000000000001,0.1321,0.131,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
101208090,0.1321,0.1321,0.1325,0.1321,0.136,0.111,0.1325,0.111,0.42,0.136,0.1325,0.61,0.1325,0.1321,0.1321,0.1321,0.14,0.1321
101208084,0.1321,0.1321,0.151,0.1322,0.1321,0.156,0.1321,0.1321,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
101208082,0.1321,0.135,0.1321,0.1326,0.151,0.52,0.1321,0.1325,0.1321,0.1321,0.135,0.64,0.1321,0.125,0.1324,0.1321,0.1321,0.16
101208080,0.1321,0.1321,0.1323,0.1321,0.136,0.1321,0.1321,0.1321,0.1321,0.136,0.1325,0.133,0.1321,0.1321,0.1325,0.136,0.1325,0.26
101208079,0.1321,0.136,0.135,0.11599999999999999,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.1325,0.1324,0.1323,0.1325,0.1326,0.1321,0.136,0.1324
101208078,0.1321,0.1325,0.1323,0.1321,0.1325,0.131,0.1321,0.1321,0.1325,0.1321,0.122,0.134,0.1321,0.1321,0.1321,0.1321,0.1321,0.1326
101208070,0.1321,0.1321,0.1323,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.135,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321
101208065,0.1321,0.1326,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1325,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321
101208064,0.1321,0.1325,0.1323,0.1324,0.111,0.1322,0.1326,0.1323,0.1325,0.1321,0.52,0.1322,0.1325,0.1321,0.122,0.1321,0.1326,0.1321
101208062,0.1321,0.1326,0.1325,0.135,0.1325,0.1321,0.1325,0.136,0.135,0.1323,0.1325,0.1321,0.1325,0.1321,0.1325,0.1321,0.133,0.133
101208060,0.1321,0.1321,0.136,0.1323,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.1321,0.31,0.1321,0.1321,0.1321,0.1321,0.1321,0.25
101208058,0.1321,0.55,0.126,0.64,0.136,0.53,0.1326,0.16,0.1321,0.135,0.126,0.54,0.43,0.1325,0.1325,0.1321,0.1321,0.26
101208056,0.1321,0.1323,0.1323,0.1325,0.12300000000000001,0.1321,0.1321,0.1321,0.1321,0.1321,0.122,0.53,0.1321,0.1321,0.1321,0.1321,0.12300000000000001,0.1321
101208055,0.1321,0.1321,0.1321,0.156,0.1322,0.131,0.1321,0.53,0.1326,0.1321,0.1321,0.16,0.1321,0.1321,0.1321,0.1321,0.1321,0.133
101208054,0.1321,0.1323,0.1325,0.1321,0.152,0.126,0.1325,0.1321,0.1325,0.1325,0.1321,0.52,0.1321,0.1325,0.1325,0.1321,0.1321,0.1321
101208053,0.1321,0.135,0.1323,0.1321,0.1321,0.1321,0.1325,0.1323,0.1321,0.1321,0.1325,0.1321,0.1326,0.111,0.1321,0.42,0.1321,0.1321
101208052,0.1321,0.1324,0.135,0.1323,0.131,0.11599999999999999,0.1324,0.1321,0.135,0.14,0.1324,0.56,0.135,0.136,0.1323,0.1321,0.1325,0.122
101208050,0.1321,0.1321,0.125,0.1323,0.1321,0.55,0.1326,0.1321,0.1321,0.1321,0.1326,0.63,0.1321,0.1321,0.1321,0.1321,0.1325,0.133
