id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,clustered_label
101208087,62,62,62,62,62,62,62,62,62,62,62,50,62,62,62,62,62,62,230
102205089,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,253
101208066,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,30,62,100
101208030,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,253
102208075,62,62,62,64,62,40,62,62,62,62,62,66,62,62,62,62,62,50,755
102205037,62,62,62,62,62,62,62,62,62,62,61,50,62,62,62,62,62,65,230
102104031,62,62,62,62,61,62,62,62,61,62,62,66,62,62,65,62,62,30,240
101208085,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,253
101208069,62,62,62,61,62,62,62,40,62,62,62,66,62,62,62,62,30,62,100
102208088,62,62,62,62,62,30,62,62,62,62,62,65,62,62,62,62,62,50,755
102208081,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,253
102208058,62,62,62,62,62,62,62,62,62,62,62,65,62,62,62,62,62,50,254
102208049,62,62,62,62,62,40,62,61,62,62,62,61,62,62,62,62,62,62,753
102208033,62,62,62,62,62,40,62,62,62,62,62,61,62,62,62,62,62,62,753
102208008,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,253
101208074,62,62,62,62,62,62,62,62,62,62,62,66,62,62,62,62,62,63,253
99304030,62,62,62,62,62,62,62,62,62,64,62,10,62,62,62,62,62,62,410
99203054,62,62,62,62,62,62,62,62,66,63,65,63,62,62,65,62,62,62,253
103302104,62,64,62,62,62,10,62,62,62,62,62,30,62,62,62,62,62,10,800
103302103,62,62,62,64,62,63,62,62,62,62,63,30,62,63,62,62,63,30,800
102306046,62,62,65,62,62,62,62,62,62,62,63,50,10,62,63,62,62,50,460
102306041,62,62,63,62,62,62,62,62,62,62,63,62,62,62,62,62,10,65,100
102209035,62,62,62,62,62,65,62,62,62,62,62,10,62,62,62,62,62,66,410
102208090,62,62,62,62,62,30,62,30,30,62,62,62,62,62,62,62,62,30,600
102208089,62,62,62,62,62,40,62,62,62,62,62,62,62,62,30,62,62,62,730
102208086,62,62,62,62,63,62,62,62,62,62,64,62,62,62,62,62,62,63,253
102208085,62,62,62,62,62,30,62,62,62,62,62,62,62,62,62,62,62,62,755
102208084,62,62,63,62,62,62,62,62,62,62,61,62,62,62,62,30,62,30,240
102208083,62,62,62,62,62,40,62,62,65,62,62,65,63,62,62,62,62,66,753
102208082,62,62,62,62,62,61,62,62,62,62,62,65,62,62,62,62,62,62,253
102208078,62,62,62,62,62,40,62,62,62,62,62,62,30,62,63,62,62,50,740
102208074,62,62,62,62,62,62,62,62,62,62,62,40,62,62,62,62,62,50,450
102208073,62,62,40,61,62,62,61,62,62,62,62,50,62,62,62,62,62,62,230
102208068,62,62,63,62,62,40,62,62,62,62,62,65,62,62,62,62,62,62,753
102208066,62,63,62,62,62,30,62,62,62,62,62,63,62,62,65,62,62,50,755
102208065,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,62,62,62,253
102208064,62,62,62,62,62,61,62,62,62,62,62,30,62,62,62,62,62,62,450
102208063,62,62,62,63,62,62,62,62,62,62,40,66,62,10,62,10,62,10,300
102208062,62,62,62,62,62,62,62,62,62,30,62,30,62,62,62,62,62,62,430
102208061,62,62,62,62,62,30,63,62,62,62,62,62,62,62,62,62,62,62,755
102208060,62,62,62,62,20,61,62,62,62,62,62,62,62,62,62,62,62,62,530
102208059,62,64,62,62,62,30,30,65,65,62,62,50,65,62,62,62,64,62,780
102208057,62,62,62,62,40,40,62,62,62,62,62,65,62,62,62,62,62,62,754
102208056,62,62,30,62,10,30,62,63,62,62,62,66,62,62,62,62,62,40,520
102208055,62,62,62,30,62,61,62,62,62,62,62,62,62,62,62,62,62,62,220
102208054,62,62,63,30,62,30,62,62,62,62,62,30,62,62,62,62,62,50,420
102208053,62,62,62,62,62,40,62,62,62,63,62,62,62,62,62,62,62,62,753
102208052,62,62,62,62,62,30,62,62,62,62,61,50,62,62,64,62,62,65,750
102208046,62,62,62,62,65,40,62,62,61,62,65,62,62,62,62,62,62,50,755
102208045,62,62,62,62,62,62,62,62,66,62,62,66,62,62,62,62,62,65,253
102208044,62,62,62,62,62,40,62,65,62,62,50,50,62,62,62,62,65,62,752
102208043,62,62,62,62,62,62,62,62,62,62,62,62,62,62,66,62,62,66,253
102208042,62,62,30,62,30,62,62,62,62,62,62,62,62,62,62,62,62,30,510
102208041,62,62,20,30,30,61,62,62,62,62,20,30,62,62,63,10,62,20,300
102208038,62,62,62,62,62,30,62,62,62,62,61,63,62,62,62,62,62,62,755
