id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week2,week3,week4,week5,week6,week7,week8,week9,clustered_label
101208087,62,62,62,50,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.23
102205089,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
101208066,62,62,62,62,62,62,62,62,30,62,62,62,62,62,62,62,62,62,0.1
101208030,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102208075,62,62,62,66,62,62,62,62,62,50,62,62,64,62,40,62,62,62,0.756
102205037,62,62,61,50,62,62,62,62,62,65,62,62,62,62,62,62,62,62,0.23
102104031,62,62,62,66,62,62,65,62,62,30,62,62,62,61,62,62,62,61,0.24
101208085,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
101208069,62,62,62,66,62,62,62,62,30,62,62,62,61,62,62,62,40,62,0.1
102208088,62,62,62,65,62,62,62,62,62,50,62,62,62,62,30,62,62,62,0.756
102208081,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102208058,62,62,62,65,62,62,62,62,62,50,62,62,62,62,62,62,62,62,0.254
102208049,62,62,62,61,62,62,62,62,62,62,62,62,62,62,40,62,61,62,0.753
102208033,62,62,62,61,62,62,62,62,62,62,62,62,62,62,40,62,62,62,0.753
102208008,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
101208074,62,62,62,66,62,62,62,62,62,63,62,62,62,62,62,62,62,62,0.253
99304030,62,64,62,10,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.41
99203054,62,63,65,63,62,62,65,62,62,62,62,62,62,62,62,62,62,66,0.253
103302104,62,62,62,30,62,62,62,62,62,10,64,62,62,62,10,62,62,62,0.8
103302103,62,62,63,30,62,63,62,62,63,30,62,62,64,62,63,62,62,62,0.8
102306046,62,62,63,50,10,62,63,62,62,50,62,65,62,62,62,62,62,62,0.46
102306041,62,62,63,62,62,62,62,62,10,65,62,63,62,62,62,62,62,62,0.1
102209035,62,62,62,10,62,62,62,62,62,66,62,62,62,62,65,62,62,62,0.41
102208090,62,62,62,62,62,62,62,62,62,30,62,62,62,62,30,62,30,30,0.6
102208089,62,62,62,62,62,62,30,62,62,62,62,62,62,62,40,62,62,62,0.73
102208086,62,62,64,62,62,62,62,62,62,63,62,62,62,63,62,62,62,62,0.253
102208085,62,62,62,62,62,62,62,62,62,62,62,62,62,62,30,62,62,62,0.755
102208084,62,62,61,62,62,62,62,30,62,30,62,63,62,62,62,62,62,62,0.24
102208083,62,62,62,65,63,62,62,62,62,66,62,62,62,62,40,62,62,65,0.753
102208082,62,62,62,65,62,62,62,62,62,62,62,62,62,62,61,62,62,62,0.253
102208078,62,62,62,62,30,62,63,62,62,50,62,62,62,62,40,62,62,62,0.74
102208074,62,62,62,40,62,62,62,62,62,50,62,62,62,62,62,62,62,62,0.45
102208073,62,62,62,50,62,62,62,62,62,62,62,40,61,62,62,61,62,62,0.23
102208068,62,62,62,65,62,62,62,62,62,62,62,63,62,62,40,62,62,62,0.753
102208066,62,62,62,63,62,62,65,62,62,50,63,62,62,62,30,62,62,62,0.756
102208065,62,62,62,62,62,62,63,62,62,62,62,62,62,62,62,62,62,62,0.253
102208064,62,62,62,30,62,62,62,62,62,62,62,62,62,62,61,62,62,62,0.45
102208063,62,62,40,66,62,10,62,10,62,10,62,62,63,62,62,62,62,62,0.3
102208062,62,30,62,30,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.43
102208061,62,62,62,62,62,62,62,62,62,62,62,62,62,62,30,63,62,62,0.755
102208060,62,62,62,62,62,62,62,62,62,62,62,62,62,20,61,62,62,62,0.53
102208059,62,62,62,50,65,62,62,62,64,62,64,62,62,62,30,30,65,65,0.78
102208057,62,62,62,65,62,62,62,62,62,62,62,62,62,40,40,62,62,62,0.754
102208056,62,62,62,66,62,62,62,62,62,40,62,30,62,10,30,62,63,62,0.52
102208055,62,62,62,62,62,62,62,62,62,62,62,62,30,62,61,62,62,62,0.22
102208054,62,62,62,30,62,62,62,62,62,50,62,63,30,62,30,62,62,62,0.42
102208053,62,63,62,62,62,62,62,62,62,62,62,62,62,62,40,62,62,62,0.753
102208052,62,62,61,50,62,62,64,62,62,65,62,62,62,62,30,62,62,62,0.751
102208046,62,62,65,62,62,62,62,62,62,50,62,62,62,65,40,62,62,61,0.756
102208045,62,62,62,66,62,62,62,62,62,65,62,62,62,62,62,62,62,66,0.253
102208044,62,62,50,50,62,62,62,62,65,62,62,62,62,62,40,62,65,62,0.752
102208043,62,62,62,62,62,62,66,62,62,66,62,62,62,62,62,62,62,62,0.253
102208042,62,62,62,62,62,62,62,62,62,30,62,30,62,30,62,62,62,62,0.51
102208041,62,62,20,30,62,62,63,10,62,20,62,20,30,30,61,62,62,62,0.3
102208038,62,62,61,63,62,62,62,62,62,62,62,62,62,62,30,62,62,62,0.755
102208034,62,62,62,50,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.23
102208032,62,62,62,40,62,62,62,62,62,40,62,62,62,62,40,62,62,62,0.8
102208030,62,62,50,62,62,62,65,62,64,62,62,62,62,61,40,30,20,61,0.6
102208029,62,62,50,50,62,62,62,62,62,62,62,61,62,61,30,62,62,62,0.752
102208024,62,62,62,65,62,62,62,62,62,65,62,30,62,62,62,62,62,62,0.256
102208023,62,62,62,62,62,62,62,62,62,62,62,62,63,63,62,62,62,65,0.253
102208022,62,62,62,50,62,62,62,62,62,50,62,62,62,62,61,62,62,62,0.23
102208021,62,10,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.21
102208018,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102208017,62,62,62,66,62,62,62,62,62,50,62,62,62,62,62,62,62,62,0.254
102208014,62,62,62,10,62,62,62,62,62,65,62,62,40,61,62,62,62,62,0.41
102208010,62,20,62,66,62,65,62,62,62,50,62,62,61,62,61,62,62,62,0.21
102208007,62,63,62,50,62,62,62,62,62,66,62,62,62,62,64,62,63,62,0.23
102208006,62,62,50,62,62,62,62,62,62,50,62,62,62,62,65,62,62,62,0.254
102208005,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102208004,62,62,30,62,62,64,62,62,64,64,62,30,62,62,40,62,30,62,0.6
102208002,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,62,62,62,0.253
102208001,62,62,62,62,62,62,62,62,62,62,62,62,64,30,61,62,62,62,0.53
102205095,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102205092,62,62,62,63,62,62,62,62,62,61,62,62,62,30,30,62,62,62,0.54
102205081,62,62,62,50,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.23
102205051,62,62,62,65,62,62,62,62,66,65,62,64,62,62,62,62,62,62,0.253
102205033,62,62,62,66,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102205030,62,62,62,62,62,62,62,62,62,30,62,62,62,30,10,62,62,62,0.72
102205024,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,0.253
102205022,62,62,62,62,62,62,62,62,62,62,62,30,62,62,40,62,64,62,0.76
102205020,62,62,62,30,62,62,62,62,62,66,62,63,30,62,40,62,62,62,0.42
102205017,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
102103012,62,62,62,65,62,62,62,62,62,66,62,62,62,40,30,62,66,30,0.71
101502012,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.253
101401042,62,62,62,61,62,62,62,62,62,62,62,62,62,62,61,62,62,62,0.253
101302049,62,62,62,62,62,62,62,62,62,30,62,62,62,62,62,62,62,62,0.24
