id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,clustered_label
101208087,620,620,620,620,620,620,620,620,620,620,620,1911,620,620,620,620,620,620,45
102205089,620,620,620,620,620,620,620,620,620,620,620,618,615,621,614,620,620,1200,83
101208066,620,620,620,1200,1200,620,620,620,604,614,604,620,609,609,614,609,208,614,55
101208030,620,1800,622,620,621,620,616,620,620,618,620,620,616,623,615,615,620,620,81
102208075,620,620,620,1800,608,900,608,614,614,620,620,1400,620,620,614,620,620,1300,52
102205037,620,620,620,620,620,621,620,620,620,618,1000,1400,620,620,620,620,623,1101,45
102104031,620,615,604,609,900,607,621,617,900,624,610,1300,614,609,1121,620,620,300,84
101208085,620,620,620,620,620,620,620,620,620,620,620,601,620,620,620,620,620,620,87
101208069,620,620,500,1000,500,500,620,1613,1200,608,609,1300,612,620,620,622,300,1800,15
102208088,620,620,620,620,620,2400,620,605,613,620,620,1106,620,620,620,620,620,2005,12
102208081,620,614,621,614,614,620,620,603,614,604,620,614,620,620,614,609,614,1800,14
102208058,620,620,620,620,620,500,620,620,620,620,620,1104,620,620,620,620,620,2002,16
102208049,620,620,620,620,620,1612,1000,1000,607,620,620,900,620,620,620,620,620,612,82
102208033,620,620,620,620,620,1505,620,620,620,620,620,900,620,620,620,620,620,620,82
102208008,620,620,620,500,500,620,613,613,620,620,613,607,620,620,620,620,601,601,87
101208074,620,620,620,620,607,500,620,608,620,620,609,1400,614,608,608,620,608,400,84
99304030,620,620,609,620,603,608,620,620,1200,2400,611,108,614,608,616,620,608,606,20
99203054,620,1200,1121,1200,620,612,620,614,1300,400,1105,400,620,620,1116,621,620,620,53
103302104,620,1700,621,617,620,107,620,610,610,611,617,700,614,614,620,620,620,103,81
103302103,620,608,620,2400,620,400,620,620,620,620,400,700,620,400,620,620,400,300,54
102306046,613,620,1122,611,1200,500,614,1200,609,620,400,1903,204,1200,400,620,615,1300,74
102306041,620,620,400,1200,1200,613,620,624,620,620,400,612,620,620,620,620,108,1104,55
102209035,620,602,624,616,614,1113,604,609,622,1800,1800,101,620,610,622,621,614,1300,20
102208090,620,620,602,604,609,300,604,300,2204,1200,620,1800,620,608,1800,609,620,300,47
102208089,620,615,615,608,603,1612,615,614,1200,621,604,1800,620,614,212,620,620,614,49
102208086,620,620,620,620,400,1200,620,1200,609,1200,1700,609,1200,1200,1200,614,614,400,65
102208085,620,614,621,500,601,300,620,620,612,620,620,612,620,620,620,620,620,621,87
102208084,620,620,400,614,620,1200,620,620,620,620,900,1200,620,614,614,300,620,2400,12
102208083,620,624,623,607,614,1605,608,614,1113,1800,616,1300,400,623,614,620,616,1300,20
102208082,620,620,620,601,1200,1000,620,609,620,620,500,1118,603,620,620,614,614,612,84
102208078,620,618,623,614,604,1613,608,608,620,614,1200,610,300,611,1200,620,609,1907,12
102208074,620,620,620,603,620,616,620,620,615,620,500,2100,620,620,620,603,614,1901,43
102208073,620,614,900,900,613,606,900,620,612,620,620,1300,620,620,620,614,620,603,84
102208068,620,620,400,608,620,1601,609,613,603,614,620,1115,620,620,608,620,1200,612,82
102208066,620,400,618,608,1200,208,1800,602,1200,620,500,400,621,611,1101,620,604,2001,13
102208065,620,620,609,1200,620,617,620,604,608,620,609,620,614,609,400,614,620,620,55
102208064,620,620,621,620,621,1000,620,620,620,620,620,2205,620,620,620,620,620,620,45
102208063,620,620,623,400,1200,500,614,1200,620,620,1508,1300,614,204,609,106,620,203,63
102208062,620,620,1800,620,620,500,620,620,620,300,1200,2400,620,620,620,613,604,619,42
102208061,620,1200,620,620,620,700,400,620,620,620,620,620,608,620,621,620,620,620,81
102208060,620,620,620,620,2210,900,620,620,620,620,620,1200,620,620,620,620,620,610,76
102208059,620,1700,1800,621,603,1700,2400,1113,1117,609,500,1905,1118,609,620,620,2400,620,96
102208057,620,603,622,615,1603,1613,620,620,614,619,620,1110,620,620,620,609,620,619,73
102208056,620,620,2211,621,204,212,620,1200,613,620,622,1300,617,617,622,621,614,1616,94
102208055,620,620,620,2204,602,900,500,620,613,620,500,500,620,620,620,620,620,500,54
102208054,620,620,400,300,601,1700,620,621,620,620,609,900,608,603,620,620,620,1911,12
102208053,620,620,620,620,620,1612,620,614,620,400,620,611,614,620,614,620,620,620,82
102208052,620,609,610,1200,614,207,617,609,623,622,900,1912,622,620,2400,620,603,1117,41
102208046,620,620,622,620,1111,1502,620,620,900,620,1107,620,614,609,620,608,604,1911,12
102208045,620,602,603,614,614,601,609,620,1300,615,621,1300,614,608,614,609,609,1104,45
102208044,620,620,621,620,601,1508,620,1000,620,612,2009,1915,620,619,620,620,1300,1200,30
102208043,620,615,616,619,614,620,614,620,614,609,614,620,620,620,1300,614,620,1300,14
102208042,620,1200,300,620,700,614,614,620,614,620,621,611,608,620,620,620,608,2212,11
102208041,620,620,2307,2207,800,1000,620,609,601,614,2210,700,608,608,400,106,500,2209,30
102208038,620,620,620,620,611,300,620,620,620,620,900,400,620,620,620,620,620,605,87
102208034,620,618,621,620,620,621,620,620,620,620,620,1905,620,620,620,620,620,606,45
102208032,620,610,614,620,620,900,620,620,620,620,620,1602,620,620,620,620,620,1607,16
102208030,620,616,621,617,1000,1615,211,2301,1000,622,2001,620,616,624,1112,614,1700,615,66
102208029,620,608,1000,1200,1000,300,621,621,615,623,1911,1300,616,615,615,615,615,620,63
102208024,620,620,212,603,602,500,620,620,601,614,620,1124,620,620,620,620,620,1119,83
102208023,620,616,620,1200,400,500,614,616,1118,620,623,500,620,620,620,620,620,619,53
102208022,620,623,601,604,620,900,608,624,617,620,1800,1904,616,622,616,620,614,1915,30
102208021,620,610,620,620,614,614,614,620,614,201,605,620,609,620,609,620,620,612,87
102208018,620,620,620,620,608,614,620,608,614,614,620,607,608,614,609,620,620,608,87
102208017,620,1800,621,620,614,620,615,609,621,1800,1800,1300,1800,621,615,620,614,1912,20
102208014,620,620,608,1504,1000,607,620,604,614,1200,616,105,620,612,620,620,620,1116,56
102208010,614,617,613,900,500,1000,602,603,620,2309,615,1300,616,1118,608,620,609,1905,20
102208007,620,608,611,623,620,2400,614,400,609,400,603,1911,619,609,608,620,620,1300,49
102208006,620,615,621,617,614,1117,620,614,616,621,2004,620,615,615,621,614,609,1908,30
102208005,620,620,609,620,620,614,620,620,614,614,620,613,620,620,620,620,620,615,87
102208004,620,607,300,620,500,1610,620,300,603,620,2400,1200,620,1700,1200,620,1700,1700,30
102208002,620,620,620,620,616,400,620,620,604,608,608,622,614,608,620,620,620,1800,14
102208001,601,623,611,1700,300,900,620,500,608,620,620,615,620,614,620,620,614,614,54
102205095,620,609,1200,614,603,620,610,608,614,616,623,620,616,1200,616,621,621,620,88
102205092,620,620,611,611,300,300,615,618,615,620,615,400,617,615,611,615,620,900,87
102205081,620,620,1200,620,620,620,620,620,620,620,620,1908,620,620,620,620,620,606,45
102205051,620,620,1700,620,608,608,620,610,620,620,500,1117,620,620,620,620,1300,1110,94
102205033,614,608,614,616,620,620,622,614,615,621,622,1300,614,616,622,615,621,1121,83
102205030,620,608,608,620,300,104,620,609,608,603,608,607,620,620,620,620,603,208,87
102205024,620,608,623,609,614,603,614,609,1200,616,608,620,616,603,621,614,620,620,87
102205022,620,607,2204,616,620,1508,620,2400,615,621,616,612,620,620,620,620,620,606,93
102205020,620,620,1800,208,620,1603,620,609,620,620,620,300,620,620,620,620,620,1300,91
102205017,620,610,1200,604,1200,616,1800,614,608,1200,620,609,1800,609,614,1200,620,620,85
102103012,620,1800,616,608,1603,700,623,1300,2201,618,620,1119,616,622,621,614,620,1300,72
101502012,614,603,617,609,601,500,609,621,617,603,616,1200,621,620,616,609,620,1200,83
101401042,620,620,608,620,620,900,603,614,620,620,620,900,620,620,620,614,603,620,84
101302049,620,620,608,620,620,611,621,604,614,620,1200,1200,615,614,614,620,1200,700,84
101209037,614,620,608,622,900,900,615,612,622,1200,1700,1400,603,614,1200,620,300,500,63
101208094,620,620,620,618,620,900,212,614,620,617,617,1125,603,620,617,618,620,400,84
101208091,620,617,400,1800,1200,210,614,620,400,620,500,620,620,620,620,620,620,620,55
101208090,614,621,608,614,1200,300,608,300,210,1200,609,2010,609,614,620,620,2400,614,44
101208084,613,621,1000,607,620,900,620,620,620,609,620,620,620,620,620,620,620,620,87
101208082,620,1800,620,604,1000,1608,620,608,620,620,1800,1904,620,1800,624,620,620,1119,30
101208080,620,614,615,615,1200,620,620,621,620,1200,608,605,620,621,616,1200,608,1104,83
101208079,620,1200,624,800,620,613,620,620,616,615,608,618,622,609,603,614,1200,618,81
101208078,620,608,623,614,608,500,614,620,608,620,1200,500,620,620,620,620,620,603,87
101208070,620,621,622,621,608,620,621,621,621,621,1800,620,608,621,614,620,614,620,62
101208065,620,603,614,620,620,620,620,614,620,614,620,609,620,620,620,620,614,620,87
101208064,620,608,622,623,300,607,603,615,608,608,1608,607,608,614,400,620,604,620,62
101208062,620,604,609,624,609,620,608,1200,1800,617,609,614,616,620,608,620,606,606,86
101208060,620,620,1200,615,620,620,620,620,620,620,620,2308,620,620,620,620,621,1300,43
101208058,614,1508,1000,1907,1200,1608,610,1125,620,624,500,2100,105,615,609,620,614,1104,71
101208056,620,617,622,616,400,614,620,620,620,620,1200,1603,620,620,614,620,400,620,45
101208055,620,620,614,900,607,601,620,1611,603,620,620,1123,620,620,620,620,619,606,86
101208054,620,616,610,621,900,400,609,620,609,609,620,1610,620,609,609,620,614,614,45
101208053,620,624,617,614,614,614,616,622,620,620,609,615,603,300,614,205,614,620,87
101208052,620,618,624,622,601,800,618,614,1800,2207,624,1501,1800,1200,617,620,609,1200,20
101208050,620,614,1700,616,620,1503,604,614,620,620,610,1903,620,620,620,620,608,612,92
101208034,620,610,617,614,607,620,608,614,621,621,615,620,615,615,616,621,614,608,87
101208031,620,620,616,1200,607,500,620,604,1300,621,603,608,614,608,619,620,620,620,53
101208025,620,620,1800,1700,620,1611,609,620,620,620,208,700,620,620,620,620,620,300,51
101208017,620,620,400,1200,1615,400,608,620,620,620,620,1912,620,623,620,620,620,1122,75
101208015,620,620,620,620,1700,500,620,620,620,620,620,1508,620,620,620,620,608,1112,75
101208013,620,620,620,621,1200,616,615,621,614,608,620,2400,620,620,620,620,620,620,45
101208008,620,620,620,620,1200,603,620,620,620,620,620,620,620,620,620,620,620,612,87
101208005,620,620,620,620,2400,620,620,608,620,620,620,1800,620,620,620,500,620,618,76
101208004,620,616,616,611,609,604,620,620,620,620,614,1000,608,609,614,620,620,620,84
101208003,620,620,620,620,620,606,620,620,620,620,620,1114,620,620,620,620,620,620,84
101208002,620,1700,2400,620,208,613,620,620,620,620,620,1125,614,620,620,400,608,614,94
101205093,614,616,622,400,1200,1200,620,620,620,608,900,2303,400,604,606,620,620,1507,43
101205043,608,616,620,608,614,900,620,620,1200,621,620,607,623,608,620,620,620,1608,14
101205029,620,1200,1117,614,603,300,608,620,606,1200,1300,300,620,1300,1114,609,608,620,64
101204026,620,1200,603,300,1200,614,621,621,624,621,1508,606,400,624,614,614,620,2001,11
101203054,620,616,620,1300,614,603,620,614,1700,620,603,2001,620,620,614,620,620,620,46
101203004,620,620,620,622,609,608,614,614,604,620,623,620,620,620,609,608,616,620,87
101103034,620,616,620,615,614,609,620,618,1109,620,609,2203,620,618,620,621,603,300,46
101102026,620,620,609,608,609,1200,620,620,620,620,620,1000,620,620,620,620,620,1200,14
101102025,620,621,610,1200,400,300,608,400,608,622,614,1200,620,603,618,608,623,1700,16
101101050,620,602,603,614,608,620,604,620,604,614,609,620,614,614,608,620,614,620,87
100508018,620,616,1700,1800,300,608,608,614,608,603,605,618,614,614,620,400,204,614,51
100401072,620,620,610,623,1200,1000,603,620,500,1200,900,1400,620,611,1300,609,202,1102,48
100401044,620,620,624,620,614,1103,624,601,620,620,620,1913,620,621,620,620,700,1300,43
100208053,620,1800,620,608,614,500,614,614,614,620,614,1000,620,609,609,620,1200,620,81
100206009,620,620,500,620,500,1103,620,1700,620,621,620,1123,1200,609,606,603,603,1800,15
100202044,620,620,603,400,609,620,608,614,603,614,2400,300,620,608,603,608,620,108,62
100104041,620,603,615,614,616,620,1200,615,1000,400,1700,621,1800,603,618,618,614,206,61
100101021,620,603,623,603,618,1200,617,608,623,617,617,500,617,1800,618,1200,1000,620,88
