0,1,2,3,4,layer
0.9097222222222222,0.8541666666666666,0.6944444444444444,0.7638888888888888,0.7708333333333334,"Layer [2, 1] "
0.9861111111111112,0.8888888888888888,0.9652777777777778,0.9236111111111112,0.8472222222222222,Layer [1] 
