,id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,clustered_label,original,semester
67,102208007,64611,64641,64659,64340,64611,61400,64613,62200,64644,62100,64659,51200,64613,64644,64641,64611,64611,66340,64,53.7,66
68,102208006,64611,64642,64613,64654,64613,65610,64611,64613,64642,64613,54299,64611,64613,64653,64611,64613,64644,51100,66,76.9,90
69,102208005,64611,64611,64645,64611,64611,64613,64611,64611,64613,64613,64611,64612,64611,64611,64611,64611,64611,64613,63,53.6,66
70,102208004,64611,64612,36100,64611,64530,45200,64611,36100,64659,64611,34300,64210,64611,61500,64230,64611,61600,61600,72,93.7,99
71,102208002,64611,64611,64611,64611,64642,62100,64611,64611,64659,64641,64642,64654,64613,64641,64611,64611,64611,64330,63,55.8,68
72,102208001,64630,64654,64659,61600,36100,63630,64611,64630,64641,64611,64611,64651,64611,64613,64611,64611,64613,64613,20,79.3,92
73,102205095,64611,64644,64310,64613,64659,64611,64659,64641,64642,64653,64340,64611,64653,64249,64653,64613,64613,64611,63,87.2,99
74,102205092,64611,64611,64310,64310,36400,36300,64613,64349,64613,64611,64651,62600,64340,64651,64659,64613,64611,63200,77,74.7,87
75,102205081,64611,64611,64259,64611,64611,64611,64611,64611,64611,64611,64611,52300,64611,64611,64611,64611,64611,64510,64,49.7,62
76,102205051,64611,64611,61300,64611,64644,64641,64611,64643,64611,64611,64410,65610,64611,64611,64611,64611,66099,65110,63,47.6,60
77,102205033,64613,64641,64613,64642,64611,64611,64652,64613,64651,64611,64652,66400,64613,64653,64652,64613,64613,65640,63,59.5,72
78,102205030,64611,64641,64642,64611,36100,14199,64611,64644,64641,64659,64644,64630,64611,64611,64611,64611,64659,33299,76,49.5,62
79,102205024,64611,64641,64340,64644,64613,64659,64613,64644,62420,64653,64642,64611,64653,64659,64613,64641,64611,64611,63,91.3,99
80,102205022,64611,64654,31400,64653,64611,42300,64611,61200,64651,64611,64653,64540,64611,64611,64611,64611,64611,64510,72,43.6,56
81,102205020,64611,64611,62600,33299,64611,44299,64611,64644,64611,64611,64611,36400,64611,64611,64611,64611,64611,66099,50,52.3,65
82,102205017,64611,64659,64230,64249,64259,64642,64149,64613,64641,64220,64611,64644,64140,64644,64613,64240,64611,64611,63,84.9,97
83,102103012,64611,64330,64653,64641,44100,35400,64340,66320,31300,64310,64611,65510,64653,64652,64613,64613,64611,66400,77,60.0,72
84,101502012,64613,64659,64656,64644,64630,64420,64643,64613,64656,64659,64653,64240,64613,64611,64653,64645,64611,64210,63,83.7,96
85,101401042,64611,64611,64641,64611,64611,63300,64659,64613,64611,64611,64611,63300,64611,64611,64611,64613,64659,64611,63,46.8,60
86,101302049,64611,64611,64641,64611,64611,64249,64613,64659,64613,64611,64259,64259,64613,64613,64613,64611,64240,35300,66,37.0,49
87,101209037,64613,64611,64641,64652,63640,63620,64642,64620,64652,64259,61500,63500,64659,64613,64230,64611,36220,64430,40,63.2,76
88,101208094,64611,64611,64611,64349,64611,63300,33299,64613,64611,64656,64656,65300,64659,64611,64654,64310,64611,62300,63,60.5,73
89,101208091,64611,64656,62200,64149,64230,33200,64613,64611,62200,64611,64410,64611,64611,64611,64611,64611,64611,64611,73,76.5,90
90,101208090,64613,64642,64641,64613,64230,36100,64641,36100,33200,64249,64644,56000,64644,64613,64611,64611,34300,64613,75,91.6,99
91,101208084,64612,64613,63130,64612,64611,63630,64611,64611,64611,64644,64611,64611,64611,64611,64611,64611,64611,64611,63,70.7,83
92,101208082,64611,64140,64611,64659,63130,45500,64611,64642,64611,64611,61300,52100,64611,64149,64359,64611,64611,65540,73,72.1,85
93,101208080,64611,64613,64651,64613,64249,64611,64611,64613,64611,64210,64642,64340,64611,64613,64642,64249,64641,65140,63,86.3,99
94,101208079,64611,64220,64359,33100,64611,64611,64611,64611,64643,64613,64641,64349,64654,64644,64659,64613,64230,64349,61,76.9,89
95,101208078,64611,64641,64340,64613,64641,64440,64613,64611,64641,64611,62439,64420,64611,64611,64611,64611,64611,64659,63,55.0,67
96,101208070,64611,64613,64652,64642,64641,64611,64642,64613,64613,64613,64330,64611,64642,64613,64613,64611,64613,64611,63,79.8,92
97,101208065,64611,64659,64641,64611,64611,64611,64611,64613,64611,64613,64611,64644,64611,64611,64611,64611,64613,64611,63,87.4,99
98,101208064,64611,64644,64652,64340,36100,64630,64659,64651,64641,64641,45500,64612,64641,64613,62430,64611,64659,64611,20,61.4,74
99,101208062,64611,64659,64644,64359,64644,64611,64642,64249,64159,64654,64644,64613,64642,64611,64642,64611,64520,64510,63,69.2,82
100,101208060,64611,64611,64230,64651,64611,64611,64611,64611,64611,64611,64611,23200,64611,64611,64611,64611,64613,66320,50,57.4,70
101,101208058,64613,42100,62500,52300,64230,44299,64659,65300,64611,64359,62500,46400,11000,64653,64644,64611,64613,65120,50,88.9,99
102,101208056,64611,64656,64654,64643,62100,64613,64611,64611,64611,64611,62439,44100,64611,64611,64613,64611,62200,64611,64,66.6,80
103,101208055,64611,64611,64613,63610,64612,64630,64611,44200,64659,64611,64611,65510,64611,64611,64611,64611,64620,64520,63,66.9,79
104,101208054,64611,64653,64643,64613,63300,62300,64644,64611,64645,64645,64611,45200,64611,64644,64645,64611,64613,64613,64,67.1,80
105,101208053,64611,64359,64656,64613,64613,64613,64643,64654,64611,64611,64643,64613,64659,36100,64613,33399,64613,64611,65,69.4,82
106,101208052,64611,64349,64359,64652,64630,36600,64349,64613,64330,31400,64359,41200,64330,64259,64656,64611,64644,62439,80,70.7,83
107,101208050,64611,64641,61600,64653,64611,42200,64249,64613,64611,64611,64659,53000,64611,64611,64611,64611,64641,64620,73,79.2,92
108,101208034,64611,64643,64656,64613,64646,64611,64641,64613,64613,64613,64651,64611,64651,64651,64653,64613,64613,64641,63,83.2,96
109,101208031,64611,64611,64653,64320,64630,64449,64611,64659,35200,64613,64659,64641,64613,64641,64613,64611,64611,64611,63,53.7,66
110,101208025,64611,64611,62600,61600,64611,44200,64644,64611,64611,64611,33200,32100,64611,64611,64611,64611,64611,36100,10,29.9,42
111,101208017,64611,64611,62410,64220,45200,62410,64644,64611,64611,64611,64611,51200,64611,64340,64611,64611,64611,65630,64,40.9,53
112,101208015,64611,64611,64611,64611,61500,62500,64611,64611,64611,64611,64611,42100,64611,64611,64611,64611,64641,65530,50,63.0,75
113,101208013,64611,64611,64611,64613,64230,64642,64651,64613,64613,64642,64611,61100,64611,64611,64611,64611,64611,64611,63,37.8,50
114,101208008,64611,64611,64611,64611,64230,64659,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64540,63,49.6,62
115,101208005,64611,64611,64611,64611,34100,64611,64611,64641,64611,64611,64611,65660,64611,64611,64611,64420,64611,64349,20,56.6,69
116,101208004,64611,64642,64653,64310,64644,64249,64611,64611,64611,64611,64613,63139,64641,64645,64641,64611,64611,64611,63,90.7,99
117,101208003,64611,64611,64611,64611,64611,65640,64611,64611,64611,64611,64611,65550,64611,64611,64611,64611,64611,64611,63,19.9,32
118,101208002,64611,61600,34300,64611,33299,64612,64611,64611,64611,64611,64611,65300,64613,64611,64611,62410,64641,64613,20,74.9,87
119,101205093,64613,64653,64652,62100,64259,64230,64611,64611,64611,64641,63300,21200,62410,64659,64510,64611,64611,42200,10,49.2,62
120,101205043,64641,64653,64611,64642,64613,63610,64611,64611,62450,64613,64611,64630,64340,64641,64611,64611,64611,45500,66,51.3,64
121,101205029,64611,64249,65610,64613,64659,36210,64642,64611,64520,64249,66400,36600,64611,66400,65550,64644,64641,64611,50,72.3,85
122,101204026,64611,64259,64659,36400,64259,64613,64613,64613,64359,64611,42100,64520,62100,64359,64613,64613,64611,54400,61,79.0,91
123,101203054,64611,64653,64611,66099,64613,64659,64611,64613,61500,64611,64659,54400,64611,64611,64613,64611,64611,64611,64,76.2,90
124,101203004,64611,64611,64611,64652,64644,64644,64613,64613,64659,64611,64340,64611,64611,64611,64645,64641,64643,64611,63,43.8,56
125,101103034,64611,64653,64611,64651,64613,64645,64611,64349,65110,64611,64645,31400,64611,64349,64611,64613,64659,36300,10,47.7,60
126,101102026,64611,64611,64645,64641,64644,62420,64611,64611,64611,64611,64611,62500,64611,64611,64611,64611,64611,64249,63,52.1,65
127,101102025,64611,64613,64643,64259,62200,36100,64641,62100,64641,64654,64613,64230,64611,64659,64349,64642,64340,61200,73,81.7,94
128,101101050,64611,64646,64659,64613,64641,64611,64659,64611,64659,64613,64645,64611,64613,64613,64641,64611,64613,64611,63,68.8,81
129,100508018,64611,64653,61500,64149,36100,64641,64641,64613,64642,64659,64340,64349,64613,64613,64611,62100,13400,64613,40,73.1,86
130,100401072,64611,64611,64643,64654,64259,63130,64659,64611,64410,64249,63630,51300,64611,64659,66400,64645,13200,65400,40,68.1,81
131,100401044,64611,64611,64359,64611,64613,65200,64359,64630,64611,64611,64611,52400,64611,64613,64611,64611,35300,66320,40,65.7,78
132,100208053,64611,64130,64611,64641,64613,64420,64613,64613,64613,64611,64613,63130,64611,64645,64644,64611,64210,64611,63,83.8,96
133,100206009,64611,64611,64410,64611,64410,65200,64611,61500,64611,64613,64611,65610,64259,64645,64520,64659,64659,64130,63,88.1,99
134,100202044,64611,64611,64659,62200,64644,64611,64641,64613,64659,64613,61100,36220,64611,64641,64659,64641,64611,14400,10,54.2,67
135,100104041,64611,64659,64651,64613,64643,64611,64230,64642,63200,62100,61600,64613,64330,64659,64349,64349,64613,33200,66,81.4,94
136,100101021,64611,64659,64340,64659,64349,64259,64654,64644,64340,64656,64654,64410,64654,64130,64349,64259,64430,64611,63,85.8,98
