0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0
320	0	0	0	0	360	0	0	0	0	380	390	0	0	390	0	320	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
231	231	0	0	0	231	0	0	0	0	231	231	0	0	231	234	231	0	0
231	160	0	0	0	231	0	0	0	0	231	231	0	0	231	140	231	0	0
0	0	0	0	0	231	0	0	0	0	0	0	0	231	0	214	0	214	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	228	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	236	0	236	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	235	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	235	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	110	0
0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	235	0	235	0
0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	234	0	234	0
0	0	0	0	0	231	0	0	0	0	0	0	0	231	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	224	236
0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	232	0	232	0
0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	232	0	232	0
0	0	0	110	0	110	0	0	0	0	110	0	0	260	0	215	0	215	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	160	0
231	0	0	0	0	231	0	0	0	0	231	231	0	0	231	0	231	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	227	0	0	235	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	235	0	0	231	0	231	0	0
0	211	0	0	0	0	0	211	0	0	0	251	228	0	211	0	214	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	231	0	0
0	0	0	0	0	0	0	0	0	0	0	233	0	0	235	0	235	0	0
0	217	0	0	0	0	0	217	0	0	0	251	218	0	216	0	217	0	0
550	180	0	0	0	570	0	180	0	0	570	430	180	0	180	0	180	0	0
0	0	0	0	0	0	0	0	0	0	0	530	0	0	570	0	580	0	0
0	120	0	0	0	0	0	120	0	0	0	440	218	0	120	0	120	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	255	0	0	235	0	0	0	0
0	216	0	0	0	0	0	214	0	0	0	251	227	0	216	0	227	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0
0	231	0	0	0	0	0	235	0	0	0	231	0	0	236	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	236	0	0	231	0	0	0	0
0	231	0	0	0	235	0	231	0	0	235	231	231	235	231	227	231	227	0
0	0	0	0	0	0	0	0	0	0	0	240	0	0	260	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	260	0	0	260	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	170	0	0	160	0	227	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	231	0	0
0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0
0	140	0	0	0	235	0	228	0	0	0	410	0	0	180	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	251	0	0	227	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0
0	180	0	0	0	0	0	180	0	0	0	430	180	0	180	0	180	0	0
231	570	0	0	0	231	0	570	0	0	231	510	570	0	580	0	570	0	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	231	0	231	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	231	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	235	0	0	0	0
0	0	0	120	0	120	0	0	0	0	120	0	0	120	0	440	0	440	120
0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	235	231	232	0
0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	231	0	0
0	0	0	0	0	231	0	0	0	0	231	255	0	0	227	0	221	0	0
0	0	0	0	0	231	0	0	0	0	231	227	0	0	227	0	231	0	0
0	0	0	0	0	231	0	0	0	0	231	223	0	0	228	0	221	0	0
0	0	0	0	0	231	0	0	0	0	231	231	0	0	231	0	236	0	0
235	0	0	0	0	235	0	0	0	0	235	234	0	0	231	0	231	0	0
0	0	0	0	0	231	0	0	0	0	231	234	0	0	231	0	231	0	0
0	0	0	0	0	236	0	0	0	0	0	360	0	0	360	0	320	0	0
